Station ID,year,n_rain,R5mm,R10mm,R20mm,SDII,PRCPTOT,CDD,CWD,Rx1day,Rx5day,R95pTOT,R99pTOT,n_maxdy,n_mindy,FD,TR,SU,ID,TNn,TNx,TXn,TXx,DTR,TN10p,TN90p,TX10p,TX90p,WSDI,CSDI,GSL,Latitude,Longitude,Direction
ROCHES POINT,2017,365,64.0,28.0,10.0,6.708,979.4,36.4,69.4,239.5,36.4,21.0,8.0,365.0,365.0,0.0,0.0,0.0,0.0,0.013,16.35,3.891,22.36,4.868,1.096,20.822,3.288,16.712,0.0,0.0,355.0,51.8,-8.2,south-west
ROCHES POINT,2018,365,75.0,37.0,8.0,6.936,1102.8,43.1,84.1,243.3,82.1,24.0,14.0,365.0,365.0,7.0,0.0,1.0,2.0,-5.445,17.5,-1.674,26.89,5.248,7.123,20.274,7.123,18.63,15.0,0.0,359.0,51.8,-8.2,south-west
ROCHES POINT,2019,365,68.0,33.0,11.0,7.368,1090.4,50.5,87.3,340.3,131.2,17.0,9.0,365.0,365.0,0.0,0.0,0.0,0.0,0.442,16.57,4.571,21.73,4.857,3.836,21.918,4.384,13.151,0.0,0.0,359.0,51.8,-8.2,south-west
ROCHES POINT,2020,366,75.0,34.0,7.0,6.879,1066.3,45.5,70.5,179.4,45.5,20.0,11.0,366.0,366.0,0.0,0.0,0.0,0.0,0.547,17.39,4.819,23.53,5.055,3.279,15.027,3.825,13.115,0.0,0.0,360.0,51.8,-8.2,south-west
ROCHES POINT,2021,365,70.0,32.0,10.0,7.281,1026.6,50.7,81.3,247.4,50.7,18.0,12.0,365.0,365.0,10.0,0.0,1.0,0.0,-1.391,18.13,2.931,25.78,4.871,4.932,20.0,5.205,17.534,19.0,0.0,348.0,51.8,-8.2,south-west
ROCHES POINT,2022,365,70.0,22.0,6.0,6.479,913.5,32.2,74.3,151.3,32.2,16.0,16.0,365.0,365.0,7.0,0.0,3.0,0.0,-3.706,16.96,2.778,27.06,5.31,3.562,25.753,2.466,26.027,27.0,9.0,336.0,51.8,-8.2,south-west
ROCHES POINT,2023,365,84.0,41.0,9.0,8.306,1270.8,73.0,115.9,335.1,205.4,21.0,12.0,365.0,365.0,2.0,0.0,0.0,0.0,-0.723,18.34,4.282,22.89,4.624,2.192,26.575,3.288,20.274,17.0,0.0,359.0,51.8,-8.2,south-west
ROSSLARE,1957,365,66.0,31.0,7.0,6.806,980.1,74.4,142.2,223.2,139.6,17.0,11.0,365.0,365.0,5.0,0.0,0.0,0.0,-1.4,15.6,5.2,22.8,5.037,8.767,16.164,4.658,12.055,0.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1958,365,69.0,34.0,7.0,7.152,1051.3,50.9,65.7,225.1,50.9,15.0,7.0,365.0,365.0,11.0,0.0,0.0,0.0,-5.1,14.9,1.1,20.7,5.042,9.589,9.315,9.041,11.233,0.0,12.0,359.0,52.2,-6.3,south-east
ROSSLARE,1959,365,56.0,22.0,6.0,6.521,776.0,37.9,68.6,159.7,37.9,16.0,8.0,365.0,365.0,8.0,0.0,0.0,0.0,-2.0,16.4,2.5,22.7,5.112,5.205,23.836,1.37,24.384,22.0,0.0,343.0,52.2,-6.3,south-east
ROSSLARE,1960,366,74.0,35.0,5.0,6.854,1055.5,40.6,83.6,161.9,40.6,17.0,9.0,366.0,366.0,10.0,0.0,0.0,0.0,-3.3,15.0,3.7,22.1,5.034,8.197,13.661,5.738,10.656,0.0,11.0,343.0,52.2,-6.3,south-east
ROSSLARE,1961,365,58.0,27.0,4.0,6.56,846.2,26.4,54.3,92.9,0.0,28.0,7.0,365.0,365.0,4.0,0.0,0.0,0.0,-3.1,15.2,1.2,22.2,5.35,8.002,13.736,5.423,18.441,0.0,0.0,350.0,52.2,-6.3,south-east
ROSSLARE,1962,365,52.0,27.0,4.0,6.368,783.3,31.9,56.4,119.8,31.9,22.0,6.0,365.0,365.0,13.0,0.0,0.0,0.0,-2.7,14.6,1.8,21.8,5.23,15.002,2.551,18.054,7.671,0.0,6.0,353.0,52.2,-6.3,south-east
ROSSLARE,1963,365,63.0,33.0,7.0,6.641,929.8,37.1,69.6,179.3,72.6,15.0,12.0,365.0,365.0,22.0,0.0,0.0,0.0,-3.8,14.6,1.3,20.8,4.852,16.949,3.581,23.099,3.137,0.0,7.0,298.0,52.2,-6.3,south-east
ROSSLARE,1964,366,47.0,24.0,8.0,6.782,766.4,31.7,59.3,205.2,31.7,17.0,9.0,366.0,366.0,5.0,0.0,0.0,0.0,-1.7,15.7,3.9,21.7,4.777,9.525,12.691,8.178,11.438,0.0,0.0,357.0,52.2,-6.3,south-east
ROSSLARE,1965,365,63.0,34.0,4.0,7.043,929.7,45.0,80.6,121.6,45.0,34.0,6.0,365.0,365.0,12.0,0.0,0.0,0.0,-2.3,15.2,3.2,20.2,4.975,11.649,3.42,14.01,5.366,0.0,0.0,354.0,52.2,-6.3,south-east
ROSSLARE,1966,365,77.0,40.0,9.0,7.455,1133.1,33.1,84.0,239.6,33.1,13.0,8.0,365.0,365.0,4.0,0.0,0.0,0.0,-1.0,15.6,2.4,21.1,5.069,9.74,9.995,8.162,8.899,0.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1967,365,58.0,29.0,8.0,6.853,884.0,37.7,58.1,214.7,70.3,24.0,7.0,365.0,365.0,9.0,0.0,0.0,0.0,-2.5,15.1,2.7,19.6,5.102,13.066,6.424,9.929,7.312,6.0,6.0,330.0,52.2,-6.3,south-east
ROSSLARE,1968,366,60.0,28.0,4.0,6.811,830.9,33.4,55.8,141.6,33.4,21.0,8.0,366.0,366.0,8.0,0.0,0.0,0.0,-1.0,16.1,3.0,21.8,4.747,11.457,9.233,8.781,9.007,0.0,0.0,348.0,52.2,-6.3,south-east
ROSSLARE,1969,365,52.0,22.0,5.0,6.712,724.9,26.4,76.1,116.2,0.0,25.0,7.0,365.0,365.0,17.0,0.0,0.0,0.0,-4.1,15.3,1.6,23.3,5.023,13.481,13.311,13.736,12.008,7.0,0.0,351.0,52.2,-6.3,south-east
ROSSLARE,1970,365,61.0,21.0,3.0,6.178,797.0,37.3,74.3,105.3,37.3,30.0,10.0,365.0,365.0,18.0,0.0,0.0,0.0,-2.4,14.6,1.9,22.3,5.222,14.322,7.019,8.049,11.233,0.0,0.0,350.0,52.2,-6.3,south-east
ROSSLARE,1971,365,47.0,23.0,6.0,6.99,706.0,41.7,63.1,204.8,72.6,19.0,5.0,365.0,365.0,6.0,0.0,0.0,0.0,-1.6,15.2,3.0,24.0,4.763,8.805,12.896,7.303,14.728,7.0,0.0,355.0,52.2,-6.3,south-east
ROSSLARE,1972,366,70.0,27.0,4.0,6.816,920.1,45.7,58.0,139.6,45.7,27.0,15.0,366.0,366.0,7.0,0.0,0.0,0.0,-1.1,15.0,1.6,22.3,4.873,12.314,5.182,13.906,2.167,0.0,0.0,357.0,52.2,-6.3,south-east
ROSSLARE,1973,365,45.0,21.0,7.0,7.581,849.1,63.1,88.1,316.0,227.9,18.0,6.0,365.0,365.0,7.0,0.0,0.0,0.0,-1.7,15.6,3.2,23.6,4.995,8.994,11.526,6.623,8.909,0.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1974,365,60.0,28.0,6.0,7.161,916.6,81.5,128.1,215.9,81.5,22.0,11.0,365.0,365.0,0.0,0.0,0.0,0.0,0.3,14.8,5.4,21.4,4.963,12.385,8.54,10.638,4.846,0.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1975,365,46.0,18.0,2.0,5.772,617.6,31.4,51.0,52.0,31.4,22.0,6.0,365.0,365.0,4.0,0.0,0.0,0.0,-2.1,16.2,4.4,22.8,4.792,10.364,10.468,9.457,10.468,0.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1976,366,57.0,21.0,2.0,6.233,754.2,28.8,65.8,95.6,0.0,22.0,9.0,366.0,366.0,11.0,0.0,0.0,0.0,-2.3,16.5,3.1,22.3,4.852,8.555,16.092,9.761,11.965,0.0,0.0,360.0,52.2,-6.3,south-east
ROSSLARE,1977,365,56.0,23.0,9.0,7.115,967.7,59.6,98.7,294.8,173.4,16.0,9.0,365.0,365.0,8.0,0.0,0.0,0.0,-2.0,15.2,1.8,24.4,4.516,8.824,9.939,11.866,6.632,0.0,0.0,342.0,52.2,-6.3,south-east
ROSSLARE,1978,365,50.0,20.0,8.0,6.831,806.0,41.4,75.2,268.2,141.9,19.0,5.0,365.0,365.0,10.0,0.0,0.0,1.0,-3.7,15.1,-0.2,20.9,4.752,7.775,10.402,10.222,14.077,0.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1979,365,58.0,27.0,6.0,6.338,893.7,44.6,58.0,200.1,79.0,27.0,5.0,365.0,365.0,16.0,0.0,0.0,1.0,-3.7,15.8,-0.2,21.9,5.167,16.571,6.16,13.453,9.051,0.0,0.0,285.0,52.2,-6.3,south-east
ROSSLARE,1980,366,68.0,31.0,6.0,6.421,956.7,33.3,56.7,144.9,33.3,34.0,10.0,366.0,366.0,2.0,0.0,0.0,0.0,-2.5,15.1,3.2,21.7,4.782,7.424,7.914,11.588,5.521,0.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1981,365,60.0,29.0,5.0,6.953,924.8,42.2,77.5,208.1,74.1,19.0,10.0,365.0,365.0,8.0,0.0,0.0,0.0,-2.7,16.5,3.1,23.8,4.752,7.567,12.055,11.79,10.732,0.0,0.0,346.0,52.2,-6.3,south-east
ROSSLARE,1982,365,69.0,38.0,8.0,7.376,995.7,29.3,82.5,211.9,0.0,25.0,10.0,365.0,365.0,6.0,0.0,0.0,0.0,-1.2,16.0,1.3,22.4,4.974,7.69,12.971,5.621,9.91,0.0,0.0,345.0,52.2,-6.3,south-east
ROSSLARE,1983,365,60.0,28.0,1.0,6.136,816.1,20.3,53.5,20.3,0.0,19.0,10.0,365.0,365.0,3.0,0.0,1.0,0.0,-0.8,17.6,3.5,26.2,4.808,6.075,16.684,6.736,15.427,0.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1984,366,52.0,23.0,7.0,6.63,755.8,38.4,74.1,174.6,69.5,32.0,6.0,366.0,366.0,5.0,0.0,0.0,0.0,-0.4,17.1,3.4,23.1,5.343,7.405,11.796,8.998,16.695,18.0,0.0,332.0,52.2,-6.3,south-east
ROSSLARE,1985,365,62.0,27.0,7.0,6.514,846.8,28.9,59.5,192.5,0.0,26.0,7.0,365.0,365.0,16.0,0.0,0.0,0.0,-3.0,14.6,0.5,22.0,4.752,15.352,9.315,15.38,9.551,0.0,0.0,335.0,52.2,-6.3,south-east
ROSSLARE,1986,365,55.0,22.0,6.0,6.647,877.4,49.0,83.2,212.2,91.3,35.0,7.0,365.0,365.0,9.0,0.0,0.0,0.0,-1.7,14.9,1.6,24.5,5.053,20.009,4.346,23.099,3.817,0.0,8.0,352.0,52.2,-6.3,south-east
ROSSLARE,1987,365,60.0,29.0,3.0,6.945,805.6,32.2,58.5,77.8,32.2,22.0,9.0,365.0,365.0,8.0,0.0,0.0,1.0,-4.4,15.9,-1.0,22.9,4.817,9.457,8.134,9.957,9.23,0.0,0.0,342.0,52.2,-6.3,south-east
ROSSLARE,1988,366,57.0,24.0,7.0,6.649,837.8,25.0,51.2,176.1,0.0,13.0,9.0,366.0,366.0,3.0,0.0,0.0,0.0,-1.0,14.5,5.4,20.7,4.76,5.596,12.078,7.047,10.156,7.0,0.0,360.0,52.2,-6.3,south-east
ROSSLARE,1989,365,58.0,24.0,5.0,6.852,808.5,27.4,75.1,126.0,0.0,21.0,9.0,365.0,365.0,0.0,0.0,1.0,0.0,0.3,17.0,5.3,25.4,5.141,5.083,20.775,3.344,22.258,7.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1990,365,57.0,22.0,8.0,6.658,792.3,31.8,74.0,184.7,31.8,19.0,11.0,365.0,365.0,3.0,0.0,1.0,0.0,-0.6,17.0,3.8,25.9,5.168,6.254,21.738,3.807,22.296,6.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1991,365,59.0,24.0,5.0,6.974,836.9,47.8,89.7,149.2,81.7,27.0,7.0,365.0,365.0,5.0,0.0,0.0,0.0,-2.5,16.0,1.7,21.3,4.588,6.575,13.699,10.137,10.411,12.0,0.0,344.0,52.2,-6.3,south-east
ROSSLARE,1992,366,54.0,20.0,5.0,6.34,754.5,35.1,73.6,143.6,66.1,26.0,7.0,366.0,366.0,0.0,0.0,0.0,0.0,0.1,14.9,5.2,21.5,4.766,9.29,14.208,9.016,10.109,0.0,8.0,360.0,52.2,-6.3,south-east
ROSSLARE,1993,365,68.0,29.0,11.0,7.746,1014.7,32.9,77.4,280.9,32.9,22.0,6.0,365.0,365.0,1.0,0.0,0.0,0.0,-0.2,15.5,4.5,23.4,4.677,6.027,10.685,8.767,8.219,0.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,1994,365,75.0,33.0,2.0,6.605,1004.0,32.1,68.3,84.0,64.1,13.0,7.0,365.0,365.0,2.0,0.0,0.0,0.0,-1.3,15.5,1.7,21.0,4.634,4.932,9.041,6.849,6.849,0.0,0.0,352.0,52.2,-6.3,south-east
ROSSLARE,1995,365,59.0,26.0,4.0,7.253,776.1,28.1,62.7,114.5,0.0,24.0,10.0,365.0,365.0,6.0,0.0,0.0,0.0,-2.0,17.5,2.3,24.7,5.034,7.397,25.479,4.932,24.658,16.0,0.0,355.0,52.2,-6.3,south-east
ROSSLARE,1996,366,66.0,34.0,8.0,7.594,934.1,42.7,82.7,218.7,113.6,27.0,13.0,366.0,366.0,8.0,0.0,0.0,0.0,-0.8,15.3,3.2,22.3,4.776,7.923,7.377,6.284,12.568,0.0,0.0,322.0,52.2,-6.3,south-east
ROSSLARE,1997,365,58.0,29.0,10.0,7.405,984.9,89.2,174.5,347.7,157.1,29.0,13.0,365.0,365.0,4.0,0.0,0.0,0.0,-0.6,17.6,3.2,23.6,4.735,3.562,25.205,5.479,24.11,19.0,0.0,350.0,52.2,-6.3,south-east
ROSSLARE,1998,365,72.0,28.0,5.0,6.508,963.2,27.0,68.5,110.8,0.0,15.0,8.0,365.0,365.0,1.0,0.0,0.0,0.0,-0.1,15.5,5.0,22.7,5.031,4.932,21.096,3.014,21.918,13.0,6.0,359.0,52.2,-6.3,south-east
ROSSLARE,1999,365,52.0,17.0,2.0,5.63,703.7,32.0,50.5,53.2,32.0,15.0,18.0,365.0,365.0,4.0,0.0,0.0,0.0,-0.9,16.0,4.5,22.2,5.162,6.027,23.562,2.466,26.027,7.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,2000,366,72.0,30.0,6.0,7.179,1033.8,48.9,74.4,233.9,162.9,20.0,6.0,366.0,366.0,5.0,0.0,0.0,0.0,-1.7,16.4,2.6,23.9,5.186,4.918,13.661,3.005,14.208,8.0,0.0,360.0,52.2,-6.3,south-east
ROSSLARE,2001,365,61.0,29.0,5.0,6.855,836.3,44.4,62.3,154.3,80.0,19.0,8.0,365.0,365.0,5.0,0.0,0.0,0.0,-1.4,16.1,3.7,23.7,5.137,6.301,14.795,3.836,21.37,6.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,2002,365,78.0,38.0,10.0,7.896,1231.7,88.6,138.5,346.3,153.5,20.0,14.0,365.0,365.0,0.0,0.0,0.0,0.0,0.4,16.4,6.8,22.9,4.899,2.74,21.37,2.192,23.562,16.0,0.0,358.0,52.2,-6.3,south-east
ROSSLARE,2003,365,58.0,29.0,7.0,6.902,855.8,27.7,73.8,200.5,0.0,16.0,7.0,365.0,365.0,3.0,0.0,0.0,0.0,-0.5,17.5,4.2,24.9,5.165,4.658,22.466,1.918,20.822,6.0,0.0,351.0,52.2,-6.3,south-east
ROSSLARE,2004,366,51.0,28.0,8.0,7.268,850.4,42.2,93.2,252.2,83.0,19.0,7.0,366.0,366.0,6.0,0.0,1.0,0.0,-3.3,16.0,4.4,25.5,5.308,4.645,18.579,1.093,22.951,30.0,0.0,360.0,52.2,-6.3,south-east
ROSSLARE,2005,365,49.0,29.0,10.0,7.002,819.2,30.8,84.9,252.5,0.0,19.0,8.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,16.6,4.9,22.5,4.758,3.014,25.205,3.014,23.836,12.0,0.0,359.0,52.2,-6.3,south-east
ROSSLARE,2006,365,64.0,31.0,5.0,7.051,881.4,26.1,60.3,134.9,0.0,22.0,7.0,365.0,365.0,5.0,0.0,0.0,0.0,-2.3,17.3,4.9,23.3,4.8,2.74,24.658,2.192,26.301,6.0,6.0,359.0,52.2,-6.3,south-east
ROSSLARE,2007,363,54.0,20.0,4.0,6.199,731.5,30.1,55.8,146.9,0.0,30.0,5.0,363.0,363.0,0.0,0.0,0.0,0.0,0.4,15.9,5.5,22.3,4.93,2.479,20.661,1.377,28.375,22.0,0.0,359.0,52.2,-6.3,south-east
SHANNON AIRPORT,1941,365,55.0,17.0,3.0,5.74,780.7,64.6,73.0,157.9,64.6,23.0,9.0,,,,,,,,,,,,,,,,,,,52.7,-8.9,south-west
SHANNON AIRPORT,1942,365,59.0,17.0,4.0,5.214,808.2,24.6,48.8,126.1,0.0,24.0,12.0,,,,,,,,,,,,,,,,,,,52.7,-8.9,south-west
SHANNON AIRPORT,1943,365,54.0,21.0,3.0,5.141,868.8,23.6,44.4,152.3,0.0,11.0,14.0,,,,,,,,,,,,,,,,,,,52.7,-8.9,south-west
SHANNON AIRPORT,1944,366,71.0,29.0,5.0,6.048,991.8,31.9,54.8,215.1,85.8,30.0,15.0,,,,,,,,,,,,,,,,,,,52.7,-8.9,south-west
SHANNON AIRPORT,1945,362,63.0,23.0,2.0,5.676,862.7,41.7,70.5,134.2,41.7,17.0,9.0,122.0,122.0,,,,,,,,,,,,,,,,,52.7,-8.9,south-west
SHANNON AIRPORT,1946,365,63.0,21.0,6.0,6.004,948.6,55.6,69.4,208.9,124.3,15.0,15.0,365.0,365.0,36.0,0.0,0.0,1.0,-6.5,15.9,-1.2,24.4,7.087,16.986,7.671,11.233,8.493,0.0,0.0,349.0,52.7,-8.9,south-west
SHANNON AIRPORT,1947,365,67.0,31.0,3.0,6.606,990.9,44.0,64.5,330.3,83.8,25.0,13.0,365.0,365.0,51.0,0.0,12.0,1.0,-9.7,16.1,-1.1,28.7,7.176,16.986,6.575,21.37,13.699,19.0,12.0,325.0,52.7,-8.9,south-west
SHANNON AIRPORT,1948,366,74.0,26.0,10.0,6.344,1034.0,28.9,77.6,309.9,56.8,30.0,21.0,366.0,366.0,26.0,0.0,3.0,0.0,-6.1,16.3,2.2,30.3,7.368,13.661,11.202,8.743,17.486,22.0,0.0,351.0,52.7,-8.9,south-west
SHANNON AIRPORT,1949,365,63.0,23.0,2.0,5.744,867.3,22.5,61.7,145.6,0.0,27.0,13.0,365.0,365.0,19.0,0.0,8.0,0.0,-5.2,16.8,4.4,27.9,7.396,8.493,16.164,4.932,21.096,39.0,0.0,350.0,52.7,-8.9,south-west
SHANNON AIRPORT,1950,365,75.0,25.0,2.0,5.378,962.7,29.6,62.2,134.8,29.6,19.0,11.0,365.0,365.0,42.0,0.0,2.0,1.0,-7.0,16.6,-1.1,27.3,7.256,16.986,8.219,10.137,9.589,0.0,12.0,354.0,52.7,-8.9,south-west
SHANNON AIRPORT,1951,365,69.0,30.0,3.0,5.764,985.6,24.8,52.0,135.5,0.0,14.0,15.0,365.0,365.0,40.0,0.0,0.0,0.0,-5.7,16.2,2.4,24.9,7.273,20.548,5.479,8.767,3.014,0.0,7.0,344.0,52.7,-8.9,south-west
SHANNON AIRPORT,1952,366,52.0,21.0,2.0,5.499,736.8,29.9,47.4,67.0,29.9,18.0,15.0,366.0,366.0,53.0,0.0,1.0,0.0,-7.2,16.7,2.2,25.5,7.384,23.224,7.104,11.475,8.47,0.0,36.0,343.0,52.7,-8.9,south-west
SHANNON AIRPORT,1953,365,56.0,18.0,3.0,5.609,740.4,30.9,64.9,131.5,59.0,28.0,9.0,365.0,365.0,46.0,0.0,2.0,0.0,-7.7,16.2,4.2,26.4,7.548,16.438,9.863,4.932,12.603,9.0,0.0,351.0,52.7,-8.9,south-west
SHANNON AIRPORT,1954,365,70.0,26.0,4.0,5.614,960.0,22.4,49.3,150.5,0.0,22.0,10.0,365.0,365.0,37.0,0.0,0.0,0.0,-7.4,15.9,0.3,23.7,6.924,14.795,8.493,11.507,8.219,0.0,10.0,346.0,52.7,-8.9,south-west
SHANNON AIRPORT,1955,365,55.0,23.0,0.0,5.567,751.5,17.1,42.4,33.5,0.0,28.0,9.0,365.0,365.0,71.0,0.0,11.0,0.0,-10.4,17.7,0.4,28.5,8.059,25.753,11.233,11.233,16.164,6.0,33.0,336.0,52.7,-8.9,south-west
SHANNON AIRPORT,1956,366,64.0,28.0,6.0,6.017,902.6,26.1,52.6,195.5,51.7,13.0,9.0,366.0,366.0,46.0,0.0,0.0,0.0,-8.3,15.3,0.6,25.0,7.078,19.672,8.47,10.109,7.377,0.0,18.0,360.0,52.7,-8.9,south-west
SHANNON AIRPORT,1957,365,61.0,22.0,4.0,5.741,855.4,28.0,82.6,114.7,53.3,16.0,10.0,365.0,365.0,29.0,0.0,8.0,0.0,-6.0,16.9,2.8,28.3,7.351,12.055,12.877,6.575,16.438,20.0,6.0,341.0,52.7,-8.9,south-west
SHANNON AIRPORT,1958,365,62.0,21.0,2.0,5.299,906.2,28.9,40.9,139.1,55.1,18.0,11.0,365.0,365.0,27.0,0.0,0.0,0.0,-6.9,15.5,0.7,22.9,6.444,10.411,9.589,10.137,7.123,0.0,6.0,359.0,52.7,-8.9,south-west
SHANNON AIRPORT,1959,365,63.0,27.0,4.0,6.119,942.4,28.0,72.2,244.2,79.8,15.0,29.0,365.0,365.0,31.0,0.0,3.0,1.0,-7.3,17.2,-1.8,26.1,7.725,12.055,11.507,4.384,19.178,30.0,7.0,322.0,52.7,-8.9,south-west
SHANNON AIRPORT,1960,366,82.0,31.0,5.0,6.433,1145.0,48.7,74.3,275.2,146.7,13.0,9.0,366.0,366.0,47.0,0.0,0.0,0.0,-5.9,15.6,1.9,24.1,7.375,17.76,11.202,4.918,9.016,0.0,15.0,323.0,52.7,-8.9,south-west
SHANNON AIRPORT,1961,365,67.0,21.0,3.0,5.635,873.4,26.4,62.0,176.3,26.4,15.0,19.0,365.0,365.0,29.0,0.0,0.0,1.0,-7.9,16.1,-1.4,23.4,7.053,14.955,9.882,7.473,14.001,6.0,0.0,341.0,52.7,-8.9,south-west
SHANNON AIRPORT,1962,365,65.0,26.0,2.0,6.238,892.1,32.4,57.1,182.9,32.4,22.0,10.0,365.0,365.0,37.0,0.0,0.0,1.0,-8.6,14.3,-3.4,23.1,7.24,18.46,2.56,12.168,4.251,0.0,11.0,335.0,52.7,-8.9,south-west
SHANNON AIRPORT,1963,365,56.0,15.0,2.0,4.895,758.8,26.3,43.1,100.2,26.3,17.0,7.0,365.0,365.0,60.0,0.0,0.0,1.0,-11.2,14.3,-0.4,24.9,6.819,18.054,4.034,20.453,5.668,0.0,19.0,292.0,52.7,-8.9,south-west
SHANNON AIRPORT,1964,366,57.0,31.0,6.0,6.453,916.3,34.3,72.4,265.7,90.8,21.0,9.0,366.0,366.0,31.0,0.0,0.0,0.0,-5.3,15.6,2.3,22.8,6.618,12.955,12.436,6.718,9.271,0.0,0.0,351.0,52.7,-8.9,south-west
SHANNON AIRPORT,1965,365,71.0,25.0,3.0,5.722,938.4,25.8,59.5,170.9,25.8,31.0,14.0,365.0,365.0,38.0,0.0,0.0,1.0,-7.7,15.9,-0.2,24.1,7.004,18.555,6.15,12.688,6.915,6.0,0.0,323.0,52.7,-8.9,south-west
SHANNON AIRPORT,1966,365,65.0,25.0,3.0,5.64,936.2,29.6,42.7,118.1,59.1,12.0,10.0,365.0,365.0,28.0,0.0,1.0,0.0,-6.9,16.0,1.9,25.2,6.781,14.596,8.408,10.694,8.597,0.0,8.0,321.0,52.7,-8.9,south-west
SHANNON AIRPORT,1967,365,62.0,19.0,3.0,5.202,837.5,27.8,52.0,111.7,54.0,17.0,9.0,365.0,365.0,25.0,0.0,0.0,0.0,-5.9,17.0,1.4,24.5,6.689,11.97,7.369,9.872,5.328,0.0,0.0,349.0,52.7,-8.9,south-west
SHANNON AIRPORT,1968,366,63.0,26.0,7.0,6.435,907.3,34.4,78.1,268.6,154.9,25.0,9.0,366.0,366.0,50.0,0.0,2.0,0.0,-6.4,17.0,1.7,25.6,7.497,19.795,9.12,8.526,15.216,14.0,8.0,348.0,52.7,-8.9,south-west
SHANNON AIRPORT,1969,365,54.0,18.0,4.0,5.615,791.7,40.9,54.8,204.4,67.5,21.0,8.0,365.0,365.0,41.0,0.0,4.0,0.0,-9.8,16.5,2.1,27.2,7.125,14.218,10.921,11.497,10.902,6.0,7.0,341.0,52.7,-8.9,south-west
SHANNON AIRPORT,1970,365,66.0,28.0,2.0,5.755,903.5,27.1,50.8,218.7,27.1,16.0,14.0,365.0,365.0,36.0,0.0,1.0,0.0,-6.5,16.4,0.7,26.4,6.388,8.767,12.669,10.175,9.532,7.0,0.0,337.0,52.7,-8.9,south-west
SHANNON AIRPORT,1971,365,44.0,16.0,3.0,5.557,677.9,26.3,58.8,129.1,52.4,19.0,9.0,365.0,365.0,13.0,0.0,1.0,0.0,-2.9,16.3,2.2,25.2,6.77,5.678,11.62,6.623,15.144,0.0,0.0,355.0,52.7,-8.9,south-west
SHANNON AIRPORT,1972,366,66.0,18.0,3.0,5.484,866.5,28.4,57.8,108.1,53.8,20.0,13.0,366.0,366.0,21.0,0.0,5.0,0.0,-2.6,15.0,2.4,26.9,6.742,11.598,4.833,16.667,8.3,0.0,0.0,354.0,52.7,-8.9,south-west
SHANNON AIRPORT,1973,365,57.0,27.0,7.0,6.021,909.2,38.0,83.6,259.1,88.9,20.0,9.0,365.0,365.0,17.0,0.0,4.0,0.0,-3.0,16.3,3.6,28.2,6.449,5.668,13.595,6.235,10.128,0.0,0.0,359.0,52.7,-8.9,south-west
SHANNON AIRPORT,1974,365,71.0,27.0,6.0,5.776,1016.6,31.3,67.9,204.7,60.8,17.0,16.0,365.0,365.0,6.0,0.0,0.0,0.0,-2.1,16.2,5.3,24.6,6.33,7.416,5.961,12.178,9.504,7.0,0.0,320.0,52.7,-8.9,south-west
SHANNON AIRPORT,1975,365,59.0,19.0,5.0,5.587,782.2,28.8,57.0,135.1,28.8,18.0,15.0,365.0,365.0,15.0,0.0,7.0,0.0,-2.3,17.6,4.6,26.8,6.776,9.967,13.377,7.038,12.981,0.0,0.0,345.0,52.7,-8.9,south-west
SHANNON AIRPORT,1976,366,60.0,23.0,3.0,5.453,828.8,32.8,63.5,125.2,32.8,16.0,9.0,366.0,366.0,19.0,0.0,18.0,0.0,-3.2,17.3,1.4,31.6,6.79,7.415,14.509,9.987,12.907,17.0,0.0,359.0,52.7,-8.9,south-west
SHANNON AIRPORT,1977,365,61.0,23.0,3.0,5.568,868.6,24.6,53.4,125.8,0.0,13.0,19.0,365.0,365.0,24.0,0.0,5.0,0.0,-5.2,15.5,2.0,27.2,6.695,10.184,9.495,7.0,9.636,6.0,0.0,309.0,52.7,-8.9,south-west
SHANNON AIRPORT,1978,365,56.0,17.0,3.0,5.231,868.3,41.6,59.6,146.6,96.1,16.0,15.0,365.0,365.0,21.0,0.0,0.0,1.0,-5.0,16.3,-0.9,24.4,6.121,5.47,11.809,11.856,11.781,0.0,0.0,348.0,52.7,-8.9,south-west
SHANNON AIRPORT,1979,365,77.0,31.0,4.0,5.771,1084.9,24.8,56.0,238.3,0.0,10.0,14.0,365.0,365.0,30.0,0.0,0.0,1.0,-7.4,17.2,-0.3,24.2,6.315,11.431,9.41,15.106,7.851,7.0,0.0,293.0,52.7,-8.9,south-west
