Region,Year,Avg Precipitation,Avg Max Temp
south-west,1880,875.8523076923077,32.12116918175298
south-west,1881,738.5936842105262,32.359094686535954
south-west,1882,1044.7134146341464,32.16257149485237
south-west,1883,748.2010752688171,32.13524869527367
south-west,1884,707.1627450980393,32.27699668256939
south-west,1885,794.2634615384615,32.10855315560137
south-west,1886,861.2081632653061,32.17536457491679
south-west,1887,669.5159663865546,32.350190427105574
south-west,1888,781.59609375,32.21003172146606
south-west,1889,746.8522727272727,32.184027727492804
south-west,1890,730.0965277777777,32.173658745776656
south-west,1891,759.2674220963173,32.172535169859515
south-west,1892,658.265,32.237356614450746
south-west,1893,693.3436090225563,32.17142300534169
south-west,1894,780.0188775510205,32.22156712471804
south-west,1895,759.5335064935066,32.19007475305934
south-west,1896,779.3245524296676,32.143187671634884
south-west,1897,733.4278728606357,32.15527916541179
south-west,1898,763.0988662131518,32.15347628938971
south-west,1899,725.2703296703297,32.179274672757316
south-west,1900,817.940301724138,32.18428802264168
south-west,1901,819.710966542751,32.16765955145441
south-west,1902,723.980987202925,32.17150317770487
south-west,1903,745.2578291814947,32.16962853631326
south-west,1904,722.8970017636684,32.211236161921015
south-west,1905,778.0634581105169,32.20011284158256
south-west,1906,817.6664902998236,32.15091870160355
south-west,1907,703.227027027027,32.16683992536321
south-west,1908,751.9289297658863,32.17180764036112
south-west,1909,790.3198036006547,32.14111964251878
south-west,1910,892.0320205479452,32.11019526789766
south-west,1911,636.3768777614139,32.23148664388106
south-west,1912,819.9694704049845,32.154875441224576
south-west,1913,801.2023952095808,32.122401544659354
south-west,1914,882.1800947867299,32.14516045343494
south-west,1915,751.9576036866359,32.17282544710984
south-west,1916,861.6848297213622,32.109804695211885
south-west,1917,745.5255384615384,32.174679127366566
south-west,1918,744.8850077279752,32.228497114293
south-west,1919,755.2088996763754,32.173086679321734
south-west,1920,694.7357686453577,32.148123235540176
south-west,1921,514.2603524229074,32.232133966278916
south-west,1922,972.3385259631491,32.19705354930645
south-west,1923,832.5254992319508,32.22392242627962
south-west,1924,857.3476691729322,32.18063844425758
south-west,1925,826.8827737226277,32.182509631527594
south-west,1926,802.0002797202797,32.150009924480244
south-west,1927,864.0068376068376,32.14853840934523
south-west,1928,756.0543275632491,32.216999770347904
south-west,1929,640.8423028785983,32.18961121164375
south-west,1930,890.1165526675786,32.17046260181481
south-west,1931,876.8125156445557,32.160404870516764
south-west,1932,771.2125292740047,32.191643975872616
south-west,1933,672.6439953810623,32.1948536815214
south-west,1934,666.5058558558558,32.166556254281744
south-west,1935,822.4212636695017,32.17393271468519
south-west,1936,897.3908008658009,32.093962070352454
south-west,1937,770.0264732547597,32.22737794879805
south-west,1938,813.9437716262976,32.153053986242504
south-west,1939,982.2794822627037,32.09859010584056
south-west,1940,897.9803127874885,32.039493968945735
south-west,1941,862.4059306569343,32.15952677350922
south-west,1942,731.4011976047905,32.15181215269744
south-west,1943,675.7931034482758,32.239851644967274
south-west,1944,825.7211538461538,32.22644347453138
south-west,1945,818.615759312321,32.198262221886296
south-west,1946,779.050972762646,32.18949489266567
south-west,1947,727.745785440613,32.5688866063384
south-west,1948,781.9435588507878,32.01899779222781
south-west,1949,604.3012541806021,32.37685775979123
south-west,1950,911.8671052631579,32.2656140538762
south-west,1951,787.4717440974866,32.00219711348665
south-west,1952,883.7749226006191,32.950766468918616
south-west,1953,598.9281941470379,31.99307128732454
south-west,1954,832.7809806835066,31.939893172013416
south-west,1955,777.8029017857143,31.925717368162417
south-west,1956,847.2292376017764,31.597486165219433
south-west,1957,792.8485756026296,32.809416173626865
south-west,1958,924.8409872849662,31.75799935946657
south-west,1959,618.2392587508579,32.46286548070569
south-west,1960,863.4549999999999,31.647889088300346
south-west,1961,873.6749460043196,31.976477039780875
south-west,1962,708.2981792717087,32.174367418334995
south-west,1963,727.9935550935551,32.15020896683737
south-west,1964,655.9114902506964,32.561543179794356
south-west,1965,1057.5988636363638,31.783601356826185
south-west,1966,967.8723684210527,32.31057266185548
south-west,1967,845.5843052555796,32.050697630363025
south-west,1968,950.045895522388,31.831174186929758
south-west,1969,794.921052631579,32.116760833059345
south-west,1970,901.7803167420814,31.828183468053822
south-west,1971,637.7908422459893,32.30288623290934
south-west,1972,719.6662162162162,32.016015273695665
south-west,1973,728.5270531400965,31.98233296978818
south-west,1974,883.0245042492918,32.47955142227737
south-west,1975,734.8332430602572,32.00089849160999
south-west,1976,624.3126101694916,32.57217311117765
south-west,1977,859.3292307692307,31.848117956166497
south-west,1978,856.6704205274413,31.697752869175563
south-west,1979,876.5489270386265,31.72854621534489
south-west,1980,851.4002836879432,31.90361045510296
south-west,1981,992.6762237762238,31.735096462154516
south-west,1982,865.9377997179126,31.928910113918104
south-west,1983,830.0369325997249,32.84797331990407
south-west,1984,902.5985095812633,32.633938260166246
south-west,1985,746.5239809782609,32.20859221420219
south-west,1986,925.1003009781791,32.43831056800694
south-west,1987,928.9678726483359,31.940396726664133
south-west,1988,928.2489583333333,31.991656605656367
south-west,1989,766.6534574468085,32.33725709560462
south-west,1990,815.7679336558397,32.46994453413867
south-west,1991,651.5293441514538,32.43895069161898
south-west,1992,853.4644444444444,32.69236523684581
south-west,1993,850.0822996515681,31.91449361768402
south-west,1994,874.4245147375989,32.65051067071862
south-west,1995,947.9584962406016,32.54934707687083
south-west,1996,748.4212141882674,31.95816139608636
south-west,1997,740.8749103942653,31.96072621999071
south-west,1998,886.3257425742574,32.93628399079497
south-west,1999,890.5128184713377,32.13658584043278
south-west,2000,896.0681006493505,32.278925824854525
south-west,2001,946.6516784452297,32.47038982915593
south-west,2002,1001.2523121387284,32.74938152573026
south-west,2003,635.4323475046211,33.280115177997125
south-west,2004,809.2799531066823,31.97397432402452
south-west,2005,762.1130061349693,32.441800696712676
south-west,2006,798.1320529801324,32.8390242438779
south-west,2007,878.1547169811321,32.63939392439216
south-west,2008,792.3924743443557,32.1709107170705
south-west,2009,833.8517897091723,32.628819051266724
south-west,2010,874.2758155230596,32.88111289771485
south-west,2011,706.355732122588,32.412532840849344
south-west,2012,825.7467418546366,32.92798191655872
south-west,2013,848.9842170160296,33.00753724051403
south-west,2014,791.4399497487436,32.66677165403459
south-west,2015,653.719375,33.52783179496791
south-west,2016,820.9759948652119,32.655130214083236
south-west,2017,835.5943643512451,32.55614028472968
south-west,2018,668.0342483660131,33.03459255441545
south-west,2019,798.466803840878,33.639561735368495
south-west,2020,717.1011627906977,33.04647894528412
south-west,2021,841.841402116402,32.23304758111838
south-west,2022,749.2965425531914,33.403830015272334
south-west,2023,904.5243243243244,32.95394664793311
