year,annual,Station
1998,34.6,61700003244
1999,32.8,61700003244
1901,30.6,61700002698
1902,32,61700002698
1903,31.8,61700002698
1904,34.5,61700002698
1905,34.9,61700002698
1906,31.5,61700002698
1907,32.8,61700002698
1908,32.6,61700002698
1909,31.4,61700002698
1910,30.4,61700002698
1911,34.3,61700002698
1912,31.2,61700002698
1913,29.5,61700002698
1914,29.5,61700002698
1915,30.2,61700002698
1916,29.2,61700002698
1917,30.4,61700002698
1918,35.8,61700002698
1919,32.8,61700002698
1920,31.3,61700002698
1921,38.2,61700002698
1922,34.4,61700002698
1923,34.6,61700002698
1924,32.8,61700002698
1925,33.5,61700002698
1926,31.1,61700002698
1927,32.3,61700002698
1928,35.4,61700002698
1929,34,61700002698
1930,32.4,61700002698
1931,31.4,61700002698
1932,32.6,61700002698
1933,32.8,61700002698
1934,31.6,61700002698
1935,33.4,61700002698
1936,32.4,61700002698
1937,35.2,61700002698
1938,33.8,61700002698
1939,32.2,61700002698
1940,30.1,61700002698
1941,32.5,61700002698
1942,32.9,61700002698
1943,37,61700002698
1944,-99.9,61700002698
1945,-99.9,61700002698
1946,34.8,61700002698
1947,38.6,61700002698
1948,33,61700002698
1949,36.2,61700002698
1950,34.8,61700002698
1951,34,61700002698
1952,38.8,61700002698
1953,34.1,61700002698
1954,34.6,61700002698
1955,34.4,61700002698
1956,31.4,61700002698
1957,37,61700002698
1958,31.7,61700002698
1959,36.3,61700002698
1960,31.7,61700002698
1961,33.4,61700002698
1962,34.5,61700002698
1963,34.3,61700002698
1964,36.9,61700002698
1965,31.2,61700002698
1966,33.8,61700002698
1967,34.4,61700002698
1968,32.7,61700002698
1969,34.4,61700002698
1970,32.2,61700002698
1971,36.4,61700002698
1972,32.7,61700002698
1973,32.8,61700002698
1974,35.6,61700002698
1975,32.9,61700002698
1976,36.3,61700002698
1977,32.6,61700002698
1978,32.2,61700002698
1979,31.9,61700002698
1980,32.6,61700002698
1981,32.9,61700002698
1982,33.6,61700002698
1983,38.5,61700002698
1984,36.2,61700002698
1985,35,61700002698
1986,36.9,61700002698
1987,32.7,61700002698
1988,34,61700002698
1989,37.3,61700002698
1990,37.7,61700002698
1991,36.5,61700002698
1992,37.3,61700002698
1993,34.4,61700002698
1994,38.3,61700002698
1995,36.5,61700002698
1996,32.7,61700002698
1997,35.1,61700002698
1998,38.5,61700002698
1999,34.3,61700002698
1901,36.9,61700002288
1902,34,61700002288
1903,33,61700002288
1904,35.2,61700002288
1905,32.9,61700002288
1906,31.1,61700002288
1907,31.3,61700002288
1908,31.2,61700002288
1909,30.8,61700002288
1910,29.3,61700002288
1911,36.2,61700002288
1912,31.3,61700002288
1913,29.9,61700002288
1914,31,61700002288
1915,31,61700002288
1916,29.8,61700002288
1917,32.3,61700002288
1918,36,61700002288
1919,31,61700002288
1920,30,61700002288
1921,35,61700002288
1922,31.4,61700002288
1923,34.3,61700002288
1924,32.8,61700002288
1925,32.8,61700002288
1926,29.5,61700002288
1927,29,61700002288
1928,32.8,61700002288
1929,31.6,61700002288
1930,31.3,61700002288
1931,29.5,61700002288
1932,32.1,61700002288
1933,31.9,61700002288
1934,30.1,61700002288
1935,31.5,61700002288
1936,30,61700002288
1937,34.5,61700002288
1938,33.2,61700002288
1939,32,61700002288
1940,28.1,61700002288
1941,31.6,61700002288
1942,33.4,61700002288
1943,33.5,61700002288
1944,34.9,61700002288
1945,-99.9,61700002288
1946,-99.9,61700002288
1947,-99.9,61700002288
1948,-99.9,61700002288
1949,-99.9,61700002288
1950,-99.9,61700002288
1951,32.1,61700002288
1952,-99.9,61700002288
1953,-99.9,61700002288
1954,31.6,61700002288
1955,32.5,61700002288
1956,30,61700002288
1957,35.4,61700002288
1958,30.3,61700002288
1959,36.1,61700002288
1960,30.5,61700002288
1961,33.2,61700002288
1962,34.2,61700002288
1963,32.3,61700002288
1964,35.6,61700002288
1965,31,61700002288
1966,32.6,61700002288
1967,32,61700002288
1968,31.5,61700002288
1969,32.2,61700002288
1970,30,61700002288
1971,33.8,61700002288
1972,32.5,61700002288
1973,32.3,61700002288
1974,36,61700002288
1975,32.2,61700002288
1976,35.4,61700002288
1977,33,61700002288
1978,32.2,61700002288
1979,30.6,61700002288
1980,31.6,61700002288
1981,31.8,61700002288
1982,34.8,61700002288
1983,35.7,61700002288
1984,36,61700002288
1985,33.2,61700002288
1986,35.9,61700002288
1987,32.6,61700002288
1988,31.9,61700002288
1989,33.5,61700002288
1990,35,61700002288
1991,34.6,61700002288
1992,36.7,61700002288
1993,31.5,61700002288
1994,-99.9,61700002288
1995,-99.9,61700002288
1996,-99.9,61700002288
1997,-99.9,61700002288
1998,-99.9,61700002288
1999,32,61700002288
1907,-99.9,61700002277
1908,32.7,61700002277
1909,32.3,61700002277
1910,30.6,61700002277
1911,37,61700002277
1912,33.5,61700002277
1913,30.5,61700002277
1914,32.5,61700002277
1915,34,61700002277
1916,30.5,61700002277
1917,34.1,61700002277
1918,34.5,61700002277
1919,34.4,61700002277
1920,30.9,61700002277
1921,37.2,61700002277
1922,34.5,61700002277
1923,34.7,61700002277
1924,32.4,61700002277
1925,34.3,61700002277
1926,31.6,61700002277
1927,31.3,61700002277
1928,34.8,61700002277
1929,34.8,61700002277
1930,33.9,61700002277
1931,33,61700002277
1932,35.5,61700002277
1933,35.2,61700002277
1934,32.6,61700002277
1935,-99.9,61700002277
1936,-99.9,61700002277
1937,-99.9,61700002277
1938,-99.9,61700002277
1939,-99.9,61700002277
1940,-99.9,61700002277
1941,-99.9,61700002277
1942,-99.9,61700002277
1943,-99.9,61700002277
1944,-99.9,61700002277
1945,-99.9,61700002277
1946,-99.9,61700002277
1947,38,61700002277
1948,32.9,61700002277
1949,36.4,61700002277
1950,32.3,61700002277
1951,31.1,61700002277
1952,37.1,61700002277
1953,32.1,61700002277
1954,32.2,61700002277
1955,32.5,61700002277
1956,32.1,61700002277
1957,37.5,61700002277
1958,30.1,61700002277
1959,36.2,61700002277
1960,31.5,61700002277
1961,33.1,61700002277
1962,31.6,61700002277
1963,31.4,61700002277
1964,36.2,61700002277
1965,31,61700002277
1966,33.4,61700002277
1967,32,61700002277
1968,33.2,61700002277
1969,33.5,61700002277
1970,31,61700002277
1971,32.9,61700002277
1972,33.4,61700002277
1973,33,61700002277
1974,34.5,61700002277
1975,33.6,61700002277
1976,35.6,61700002277
1977,32.4,61700002277
1978,33,61700002277
1979,31.8,61700002277
1980,31.4,61700002277
1981,31.2,61700002277
1982,33.2,61700002277
1983,35.4,61700002277
1984,33.1,61700002277
1985,32.5,61700002277
1986,35.2,61700002277
1987,32.2,61700002277
1988,31,61700002277
1989,34.1,61700002277
1990,34.9,61700002277
1991,35.2,61700002277
1992,35.5,61700002277
1993,30.8,61700002277
1994,35.4,61700002277
1995,37,61700002277
1996,-99.9,61700002277
1997,34.2,61700002277
1998,36.7,61700002277
1999,-99.9,61700002277
1901,31.7,61700003342
1902,31,61700003342
1903,32.4,61700003342
1904,35.9,61700003342
1905,34.8,61700003342
1906,32.9,61700003342
1907,31.7,61700003342
1908,34.7,61700003342
1909,32,61700003342
1910,32,61700003342
1911,35.7,61700003342
1912,32.2,61700003342
1913,30.6,61700003342
1914,31.7,61700003342
1915,35,61700003342
1916,29.5,61700003342
1917,34.9,61700003342
1918,33.1,61700003342
1919,34.1,61700003342
1920,32.5,61700003342
1921,35.6,61700003342
1922,36.8,61700003342
1923,35.3,61700003342
1924,32.4,61700003342
1925,34.6,61700003342
1926,32,61700003342
1927,32.3,61700003342
1928,35.1,61700003342
1929,34.7,61700003342
1930,33.7,61700003342
1931,32.4,61700003342
1932,37.2,61700003342
1933,33.7,61700003342
1934,33.2,61700003342
1935,34.5,61700003342
1936,34.7,61700003342
1937,35,61700003342
1938,33.9,61700003342
1939,31.6,61700003342
1940,30.2,61700003342
1941,32.4,61700003342
1942,32.8,61700003342
1943,37.4,61700003342
1944,34.1,61700003342
1945,33,61700003342
1946,36,61700003342
1947,35.5,61700003342
1948,33.8,61700003342
1949,34.9,61700003342
1950,32.7,61700003342
1951,33.4,61700003342
1952,34.6,61700003342
1953,32.5,61700003342
1954,34.1,61700003342
1955,30.5,61700003342
1956,30.9,61700003342
1957,34.8,61700003342
1958,32.2,61700003342
1959,38.4,61700003342
1960,33.3,61700003342
1961,34,61700003342
1962,30.3,61700003342
1963,35.9,61700003342
1964,35.2,61700003342
1965,29.9,61700003342
1966,32.9,61700003342
1967,32.4,61700003342
1968,33.1,61700003342
1969,34.4,61700003342
1970,31.9,61700003342
1971,34.4,61700003342
1972,33.2,61700003342
1973,32.9,61700003342
1974,35.5,61700003342
1975,34.2,61700003342
1976,36.3,61700003342
1977,31.9,61700003342
1978,32.6,61700003342
1979,33.1,61700003342
1980,32.4,61700003342
1981,31.9,61700003342
1982,34,61700003342
1983,36.3,61700003342
1984,36.3,61700003342
1985,33.1,61700003342
1986,35.5,61700003342
1987,32.4,61700003342
1988,30.7,61700003342
1989,35.4,61700003342
1990,33.6,61700003342
1991,35.5,61700003342
1992,39.1,61700003342
1993,31.3,61700003342
1994,37.5,61700003342
1995,33.6,61700003342
1996,33.4,61700003342
1997,33.7,61700003342
1998,35.9,61700003342
1999,35.2,61700003342
1901,32.1,61700001153
1902,32.1,61700001153
1903,31,61700001153
1904,34.6,61700001153
1905,32.5,61700001153
1906,32.2,61700001153
1907,31.1,61700001153
1908,30.2,61700001153
1909,30.5,61700001153
1910,29.7,61700001153
1911,35.3,61700001153
1912,31.8,61700001153
1913,28.7,61700001153
1914,30.7,61700001153
1915,34.1,61700001153
1916,28.9,61700001153
1917,32.9,61700001153
1918,34.5,61700001153
1919,34.3,61700001153
1920,29.7,61700001153
1921,35.4,61700001153
1922,35,61700001153
1923,35.4,61700001153
1924,30.9,61700001153
1925,33,61700001153
1926,31.4,61700001153
1927,30.9,61700001153
1928,32.4,61700001153
1929,34.1,61700001153
1930,34.5,61700001153
1931,32.3,61700001153
1932,36.7,61700001153
1933,33.2,61700001153
1934,31.2,61700001153
1935,31.7,61700001153
1936,30,61700001153
1937,33.6,61700001153
1938,33.6,61700001153
1939,31.6,61700001153
1940,28.7,61700001153
1941,34.6,61700001153
1942,31.3,61700001153
1943,33.8,61700001153
1944,36.2,61700001153
1945,-99.9,61700001153
1946,-99.9,61700001153
1947,35.5,61700001153
1948,32,61700001153
1949,32.6,61700001153
1950,31.1,61700001153
1951,30.2,61700001153
1952,33.5,61700001153
1953,31.9,61700001153
1954,29.4,61700001153
1955,29.5,61700001153
1956,28.2,61700001153
1957,33.3,61700001153
1958,29.1,61700001153
1959,35.1,61700001153
1960,30.4,61700001153
1961,32.2,61700001153
1962,28.1,61700001153
1963,33.3,61700001153
1964,34.4,61700001153
1965,27.7,61700001153
1966,31.5,61700001153
1967,30.8,61700001153
1968,30.8,61700001153
1969,32.9,61700001153
1970,30.4,61700001153
1971,31,61700001153
1972,32.1,61700001153
1973,32.1,61700001153
1974,30.9,61700001153
1975,32.9,61700001153
1976,34.7,61700001153
1977,30.5,61700001153
1978,31.4,61700001153
1979,31.2,61700001153
1980,29.6,61700001153
1981,30.7,61700001153
1982,31.5,61700001153
1983,34.2,61700001153
1984,32,61700001153
1985,31.4,61700001153
1986,34,61700001153
1987,30.8,61700001153
1988,29.2,61700001153
1989,31,61700001153
1990,34.5,61700001153
1991,33,61700001153
1876,30.8,LOCID000037
1877,33,LOCID000037
1878,28.3,LOCID000037
1879,31.2,LOCID000037
1880,32.5,LOCID000037
1881,34.7,LOCID000037
1882,32,LOCID000037
1883,35,LOCID000037
1884,32.4,LOCID000037
1885,33,LOCID000037
1886,32.6,LOCID000037
1887,34.1,LOCID000037
1888,32.4,LOCID000037
1889,34,LOCID000037
1890,31.1,LOCID000037
1891,31.2,LOCID000037
1892,35.5,LOCID000037
1893,33.4,LOCID000037
1894,35.1,LOCID000037
1895,34.2,LOCID000037
1896,33.7,LOCID000037
1897,33.3,LOCID000037
1898,32.9,LOCID000037
1899,30.3,LOCID000037
1900,34.9,LOCID000037
1901,31.5,LOCID000037
1902,32.5,LOCID000037
1903,33.1,LOCID000037
1904,36.4,LOCID000037
1905,36.3,LOCID000037
1906,33.1,LOCID000037
1907,31.2,LOCID000037
1908,33.7,LOCID000037
1909,30.5,LOCID000037
1910,30.9,LOCID000037
1911,34.4,LOCID000037
1912,32.1,LOCID000037
1913,30.3,LOCID000037
1914,32,LOCID000037
1915,34,LOCID000037
1916,29.2,LOCID000037
1917,33.3,LOCID000037
1918,31.7,LOCID000037
1919,34.2,LOCID000037
1920,32.1,LOCID000037
1921,34.2,LOCID000037
1922,35.5,LOCID000037
1923,34.5,LOCID000037
1924,31.6,LOCID000037
1925,33.5,LOCID000037
1926,30.9,LOCID000037
1927,31.3,LOCID000037
1928,33.8,LOCID000037
1929,33.3,LOCID000037
1930,33.6,LOCID000037
1931,32,LOCID000037
1932,35.8,LOCID000037
1933,32.7,LOCID000037
1934,31.6,LOCID000037
1935,33.8,LOCID000037
1936,34,LOCID000037
1937,34.5,LOCID000037
1938,33.5,LOCID000037
1939,31.4,LOCID000037
1940,30.3,LOCID000037
1941,32.4,LOCID000037
1942,32.2,LOCID000037
1943,36.6,LOCID000037
1944,34,LOCID000037
1945,33,LOCID000037
1946,35.2,LOCID000037
1947,35,LOCID000037
1948,33.4,LOCID000037
1949,34.4,LOCID000037
1950,32.5,LOCID000037
1951,32.6,LOCID000037
1952,34.4,LOCID000037
1953,32.3,LOCID000037
1954,34.1,LOCID000037
1955,30.3,LOCID000037
1956,29.7,LOCID000037
1957,34.2,LOCID000037
1958,32,LOCID000037
1959,37.2,LOCID000037
1960,33.3,LOCID000037
1961,33.2,LOCID000037
1962,30.1,LOCID000037
1963,34.9,LOCID000037
1964,33.4,LOCID000037
1965,30.8,LOCID000037
1966,32.3,LOCID000037
1967,31.3,LOCID000037
1968,32.5,LOCID000037
1969,33.7,LOCID000037
1970,31.1,LOCID000037
1971,33.2,LOCID000037
1972,32.6,LOCID000037
1973,31.8,LOCID000037
1974,33.5,LOCID000037
1975,32.7,LOCID000037
1976,34.9,LOCID000037
1977,30.7,LOCID000037
1978,31.6,LOCID000037
1979,31.7,LOCID000037
1980,31,LOCID000037
1981,31.1,LOCID000037
1982,33.7,LOCID000037
1983,35.4,LOCID000037
1984,35.2,LOCID000037
1985,31.4,LOCID000037
1986,35,LOCID000037
1987,32.5,LOCID000037
1988,30.3,LOCID000037
1989,34.2,LOCID000037
1990,32,LOCID000037
1991,35,LOCID000037
1992,37.4,LOCID000037
1993,30.1,LOCID000037
1994,37.7,LOCID000037
1995,33.5,LOCID000037
1996,32.9,LOCID000037
1997,32.6,LOCID000037
1998,35.4,LOCID000037
1999,35.2,LOCID000037
2000,36.1,LOCID000037
2001,35.1,LOCID000037
2002,33.8,LOCID000037
2003,34.9,LOCID000037
2004,31.8,LOCID000037
1879,-99.9,LOCID000036
1880,-99.9,LOCID000036
1881,-99.9,LOCID000036
1882,-99.9,LOCID000036
1883,-99.9,LOCID000036
1884,-99.9,LOCID000036
1885,-99.9,LOCID000036
1886,-99.9,LOCID000036
1887,-99.9,LOCID000036
1888,-99.9,LOCID000036
1889,-99.9,LOCID000036
1890,-99.9,LOCID000036
1891,-99.9,LOCID000036
1892,-99.9,LOCID000036
1893,-99.9,LOCID000036
1894,-99.9,LOCID000036
1895,-99.9,LOCID000036
1896,-99.9,LOCID000036
1897,-99.9,LOCID000036
1898,-99.9,LOCID000036
1899,-99.9,LOCID000036
1900,-99.9,LOCID000036
1901,-99.9,LOCID000036
1902,-99.9,LOCID000036
1903,-99.9,LOCID000036
1904,-99.9,LOCID000036
1905,-99.9,LOCID000036
1906,-99.9,LOCID000036
1907,-99.9,LOCID000036
1908,-99.9,LOCID000036
1909,-99.9,LOCID000036
1910,-99.9,LOCID000036
1911,-99.9,LOCID000036
1912,-99.9,LOCID000036
1913,-99.9,LOCID000036
1914,-99.9,LOCID000036
1915,-99.9,LOCID000036
1916,-99.9,LOCID000036
1917,-99.9,LOCID000036
1918,-99.9,LOCID000036
1919,-99.9,LOCID000036
1920,-99.9,LOCID000036
1921,-99.9,LOCID000036
1922,-99.9,LOCID000036
1923,-99.9,LOCID000036
1924,-99.9,LOCID000036
1925,-99.9,LOCID000036
1926,-99.9,LOCID000036
1927,-99.9,LOCID000036
1928,-99.9,LOCID000036
1929,-99.9,LOCID000036
1930,-99.9,LOCID000036
1931,-99.9,LOCID000036
1932,-99.9,LOCID000036
1933,-99.9,LOCID000036
1934,-99.9,LOCID000036
1935,-99.9,LOCID000036
1936,-99.9,LOCID000036
1937,-99.9,LOCID000036
1938,-99.9,LOCID000036
1939,-99.9,LOCID000036
1940,-99.9,LOCID000036
1941,-99.9,LOCID000036
1942,-99.9,LOCID000036
1943,-99.9,LOCID000036
1944,-99.9,LOCID000036
1945,-99.9,LOCID000036
1946,-99.9,LOCID000036
1947,-99.9,LOCID000036
1948,-99.9,LOCID000036
1949,-99.9,LOCID000036
1950,-99.9,LOCID000036
1951,-99.9,LOCID000036
1952,-99.9,LOCID000036
1953,-99.9,LOCID000036
1954,-99.9,LOCID000036
1955,-99.9,LOCID000036
1956,-99.9,LOCID000036
1957,-99.9,LOCID000036
1958,-99.9,LOCID000036
1959,-99.9,LOCID000036
1960,-99.9,LOCID000036
1961,-99.9,LOCID000036
1962,-99.9,LOCID000036
1963,-99.9,LOCID000036
1964,-99.9,LOCID000036
1965,-99.9,LOCID000036
1966,-99.9,LOCID000036
1967,-99.9,LOCID000036
1968,-99.9,LOCID000036
1969,-99.9,LOCID000036
1970,-99.9,LOCID000036
1971,-99.9,LOCID000036
1972,-99.9,LOCID000036
1973,-99.9,LOCID000036
1974,-99.9,LOCID000036
1975,-99.9,LOCID000036
1976,-99.9,LOCID000036
1977,-99.9,LOCID000036
1978,-99.9,LOCID000036
1979,-99.9,LOCID000036
1980,-99.9,LOCID000036
1981,-99.9,LOCID000036
1982,-99.9,LOCID000036
1983,-99.9,LOCID000036
1984,-99.9,LOCID000036
1985,-99.9,LOCID000036
1986,-99.9,LOCID000036
1987,-99.9,LOCID000036
1988,-99.9,LOCID000036
1989,-99.9,LOCID000036
1990,-99.9,LOCID000036
1991,-99.9,LOCID000036
1992,-99.9,LOCID000036
1993,-99.9,LOCID000036
1994,-99.9,LOCID000036
1995,-99.9,LOCID000036
1996,-99.9,LOCID000036
1997,-99.9,LOCID000036
1998,-99.9,LOCID000036
1999,-99.9,LOCID000036
2000,-99.9,LOCID000036
2001,-99.9,LOCID000036
2002,-99.9,LOCID000036
2003,-99.9,LOCID000036
2004,-99.9,LOCID000036
1901,32.6,61700004204
1902,32.6,61700004204
1903,33.9,61700004204
1904,37.1,61700004204
1905,36.1,61700004204
1906,33.5,61700004204
1907,33.1,61700004204
1908,34.9,61700004204
1909,33.3,61700004204
1910,31.5,61700004204
1911,37.2,61700004204
1912,32,61700004204
1913,29.5,61700004204
1914,32.2,61700004204
1915,35.7,61700004204
1916,29.7,61700004204
1917,33.8,61700004204
1918,33.7,61700004204
1919,34.7,61700004204
1920,32.6,61700004204
1921,35.8,61700004204
1922,-99.9,61700004204
1923,35.3,61700004204
1924,33.1,61700004204
1925,34.5,61700004204
1926,31.1,61700004204
1927,33.3,61700004204
1928,34.5,61700004204
1929,35.2,61700004204
1930,34.1,61700004204
1931,32.3,61700004204
1932,35.8,61700004204
1933,35.2,61700004204
1934,33.5,61700004204
1935,35.5,61700004204
1936,34.3,61700004204
1937,33.6,61700004204
1938,33.6,61700004204
1939,32.6,61700004204
1940,29.9,61700004204
1941,33.4,61700004204
1942,33,61700004204
1943,38.5,61700004204
1944,34.5,61700004204
1945,-99.9,61700004204
1946,35.3,61700004204
1947,38,61700004204
1948,33.2,61700004204
1949,35.5,61700004204
1950,34.1,61700004204
1951,32.9,61700004204
1952,37.5,61700004204
1953,32.8,61700004204
1954,33.2,61700004204
1955,31.6,61700004204
1956,29.9,61700004204
1957,37.2,61700004204
1958,33.2,61700004204
1959,37.3,61700004204
1960,32.5,61700004204
1961,34.2,61700004204
1962,31.7,61700004204
1963,35.2,61700004204
1964,35.8,61700004204
1965,32.4,61700004204
1966,35.9,61700004204
1967,34.4,61700004204
1968,32.5,61700004204
1969,33.9,61700004204
1970,33.7,61700004204
1971,36.8,61700004204
1972,33.1,61700004204
1973,33.5,61700004204
1974,35.9,61700004204
1975,33.2,61700004204
1976,35.4,61700004204
1977,31.4,61700004204
1978,31.3,61700004204
1979,33,61700004204
1980,33.5,61700004204
1981,32.2,61700004204
1982,34.8,61700004204
1983,35,61700004204
1984,37.7,61700004204
1985,34.5,61700004204
1986,35.1,61700004204
1987,33.5,61700004204
1988,33.5,61700004204
1989,36,61700004204
1990,35.6,61700004204
1991,36.2,61700004204
1992,37.9,61700004204
1993,31.8,61700004204
1994,35.9,61700004204
1995,35.2,61700004204
1996,33.6,61700004204
1997,-99.9,61700004204
1998,36.4,61700004204
1999,34.1,61700004204
1901,30.3,61700004199
1902,30.2,61700004199
1903,30.2,61700004199
1904,31.9,61700004199
1905,34.1,61700004199
1906,31.9,61700004199
1907,31.8,61700004199
1908,32.1,61700004199
1909,27.8,61700004199
1910,31.5,61700004199
1911,33.7,61700004199
1912,31.6,61700004199
1913,28.3,61700004199
1914,28.8,61700004199
1915,30.1,61700004199
1916,27.5,61700004199
1917,31.3,61700004199
1918,32.8,61700004199
1919,31.3,61700004199
1920,36.2,61700004199
1921,34.6,61700004199
1922,35.1,61700004199
1923,35,61700004199
1924,33.2,61700004199
1925,32.3,61700004199
1926,30.5,61700004199
1927,33.9,61700004199
1928,34,61700004199
1929,33.4,61700004199
1930,32.6,61700004199
1931,31.4,61700004199
1932,32.9,61700004199
1933,33.3,61700004199
1934,31.9,61700004199
1935,33.1,61700004199
1936,32.1,61700004199
1937,33,61700004199
1938,31.4,61700004199
1939,30.2,61700004199
1940,31.1,61700004199
1941,32.5,61700004199
1942,30.5,61700004199
1943,35.5,61700004199
1944,-99.9,61700004199
1945,-99.9,61700004199
1946,-99.9,61700004199
1947,-99.9,61700004199
1948,30,61700004199
1949,33.9,61700004199
1950,33.4,61700004199
1951,30.4,61700004199
1952,34.7,61700004199
1953,29.9,61700004199
1954,30.1,61700004199
1955,29.5,61700004199
1956,30,61700004199
1957,33.6,61700004199
1958,31.6,61700004199
1959,31.5,61700004199
1960,29.6,61700004199
1961,30.4,61700004199
1962,32.5,61700004199
1963,31.4,61700004199
1964,31.8,61700004199
1965,32.2,61700004199
1966,33.7,61700004199
1967,33.1,61700004199
1968,30,61700004199
1969,31,61700004199
1970,31.3,61700004199
1971,31.8,61700004199
1972,34.5,61700004199
1973,30.5,61700004199
1974,33.1,61700004199
1975,31.3,61700004199
1976,32.3,61700004199
1977,29.9,61700004199
1978,28.5,61700004199
1979,30.9,61700004199
1980,32.3,61700004199
1981,29.7,61700004199
1982,30.1,61700004199
1983,35.8,61700004199
1984,35.6,61700004199
1985,31.5,61700004199
1986,30.8,61700004199
1987,30.1,61700004199
1988,34,61700004199
1989,32.4,61700004199
1990,31.5,61700004199
1991,32.5,61700004199
1992,35.4,61700004199
1993,31,61700004199
1994,35.2,61700004199
1995,34.3,61700004199
1996,31.5,61700004199
1997,28.6,61700004199
1998,34.8,61700004199
1999,-99.9,61700004199
1901,31.8,61700003218
1902,32,61700003218
1903,33.4,61700003218
1904,36.7,61700003218
1905,35.5,61700003218
1906,32.9,61700003218
1907,31.4,61700003218
1908,35.2,61700003218
1909,32.3,61700003218
1910,31,61700003218
1911,36.3,61700003218
1912,32.7,61700003218
1913,30,61700003218
1914,31.7,61700003218
1915,34.2,61700003218
1916,29.9,61700003218
1917,33.8,61700003218
1918,33.8,61700003218
1919,33.6,61700003218
1920,33.4,61700003218
1921,35.2,61700003218
1922,35.4,61700003218
1923,35.1,61700003218
1924,32.7,61700003218
1925,35.3,61700003218
1926,32,61700003218
1927,31.6,61700003218
1928,34.5,61700003218
1929,34.2,61700003218
1930,34,61700003218
1931,33,61700003218
1932,36,61700003218
1933,34.5,61700003218
1934,32.8,61700003218
1935,34.7,61700003218
1936,34.4,61700003218
1937,35,61700003218
1938,32.5,61700003218
1939,31.9,61700003218
1940,29,61700003218
1941,31.1,61700003218
1942,32.7,61700003218
1943,36.8,61700003218
1944,33.3,61700003218
1945,33.4,61700003218
1946,34,61700003218
1947,37.5,61700003218
1948,34,61700003218
1949,34.9,61700003218
1950,33.3,61700003218
1951,33.5,61700003218
1952,36.2,61700003218
1953,33.4,61700003218
1954,34,61700003218
1955,30.7,61700003218
1956,30.7,61700003218
1957,36.8,61700003218
1958,33.2,61700003218
1959,37.9,61700003218
1960,32.1,61700003218
1961,33.1,61700003218
1962,30.9,61700003218
1963,35.2,61700003218
1964,34.8,61700003218
1965,31.4,61700003218
1966,35.8,61700003218
1967,32.2,61700003218
1968,31.1,61700003218
1969,33.6,61700003218
1970,32.3,61700003218
1971,33.9,61700003218
1972,32.8,61700003218
1973,32.7,61700003218
1974,35.8,61700003218
1975,32.6,61700003218
1976,35.7,61700003218
1977,30,61700003218
1978,30.6,61700003218
1979,30.9,61700003218
1980,31.3,61700003218
1981,31.1,61700003218
1982,32.7,61700003218
1983,32.8,61700003218
1984,36.5,61700003218
1985,31.9,61700003218
1986,32.6,61700003218
1987,30.7,61700003218
1988,31.3,61700003218
1989,34,61700003218
1990,33.1,61700003218
1901,31.1,61700002716
1902,31.8,61700002716
1903,30,61700002716
1904,34,61700002716
1905,34.8,61700002716
1906,31.7,61700002716
1907,31.2,61700002716
1908,33,61700002716
1909,29.9,61700002716
1910,30.2,61700002716
1911,35.5,61700002716
1912,30.7,61700002716
1913,28.1,61700002716
1914,30,61700002716
1915,30.8,61700002716
1916,28.8,61700002716
1917,32.2,61700002716
1918,34.2,61700002716
1919,31.3,61700002716
1920,31.4,61700002716
1921,36.3,61700002716
1922,33.5,61700002716
1923,35,61700002716
1924,32.6,61700002716
1925,32.4,61700002716
1926,31.6,61700002716
1927,31,61700002716
1928,35.9,61700002716
1929,33.4,61700002716
1930,31.2,61700002716
1931,31,61700002716
1932,33,61700002716
1933,32.7,61700002716
1934,31.5,61700002716
1935,32.4,61700002716
1936,32.4,61700002716
1937,32.4,61700002716
1938,32.3,61700002716
1939,31.1,61700002716
1940,28.5,61700002716
1941,31,61700002716
1942,31.3,61700002716
1943,34.6,61700002716
1944,32.2,61700002716
1945,-99.9,61700002716
1946,33.6,61700002716
1947,-99.9,61700002716
1948,29.6,61700002716
1949,33.1,61700002716
1950,33.5,61700002716
1951,31.4,61700002716
1952,36,61700002716
1953,31.5,61700002716
1954,31.2,61700002716
1955,31.7,61700002716
1956,28.7,61700002716
1957,34.4,61700002716
1958,31.4,61700002716
1959,32.3,61700002716
1960,28.9,61700002716
1961,30.1,61700002716
1962,32.6,61700002716
1963,31.1,61700002716
1964,33.4,61700002716
1965,30.5,61700002716
1966,34.2,61700002716
1967,32.5,61700002716
1968,29.4,61700002716
1969,31.1,61700002716
1970,32.1,61700002716
1971,33.6,61700002716
1972,31.5,61700002716
1973,31.1,61700002716
1974,33.1,61700002716
1975,31.1,61700002716
1976,33.7,61700002716
1977,30.5,61700002716
1978,29.8,61700002716
1979,30.7,61700002716
1980,32.8,61700002716
1981,30,61700002716
1982,30.1,61700002716
1983,36.1,61700002716
1984,36.6,61700002716
1985,34,61700002716
1986,32.5,61700002716
1987,31.2,61700002716
1988,30.8,61700002716
1989,34.4,61700002716
1990,33.6,61700002716
1991,34.7,61700002716
1992,33.7,61700002716
1993,32.8,61700002716
1994,33.6,61700002716
1995,33.8,61700002716
1996,31.4,61700002716
1997,31.5,61700002716
1998,35.4,61700002716
1999,32.8,61700002716
1901,11.4,61700004155
1902,13,61700004155
1903,17.2,61700004155
1904,14.6,61700004155
