year,cdd,Station,csdi,cwd,DTR,FD,gsl,ID,prcptot,R10mm,R20mm,r95p,r99p,Rnnmm,RX1day,RX5day,sdii,SU,TN10p,TN50p,TN90p,TNn,TNx,TR,TX10p,TX50p,TX90p,TXn,TXx,wsdi,Station_name
1913,19.0,61700001153,0.0,7.0,7.87,48.0,318.0,4.0,714.7,16.0,0.0,52.3,0.0,0.0,18.1,37.1,4.9,20.0,5.21,50.14,11.23,-7.2,16.2,0.0,5.21,59.45,10.14,-1.0,28.7,0.0,
1914,23.0,61700001153,7.0,8.0,8.1,45.0,281.0,14.0,844.9,22.0,5.0,209.9,33.2,1.0,33.2,48.8,6.4,38.0,8.77,53.15,11.51,-10.6,18.4,0.0,8.77,61.64,15.07,-2.0,30.7,7.0,
1915,22.0,61700001153,8.0,11.0,8.37,75.0,206.0,6.0,767.3,19.0,2.0,102.4,26.8,1.0,26.8,51.8,5.4,22.0,9.04,38.63,4.93,-12.7,17.5,0.0,9.04,52.6,10.14,-3.5,34.1,0.0,
1916,20.0,61700001153,0.0,7.0,7.66,46.0,319.0,3.0,799.3,21.0,2.0,45.0,0.0,0.0,22.6,64.4,5.4,15.0,10.96,46.3,8.77,-4.2,15.5,0.0,10.96,55.07,13.42,-1.3,28.9,14.0,
1917,17.0,61700001153,26.0,8.0,8.18,98.0,221.0,36.0,739.8,16.0,6.0,191.1,115.0,4.0,33.2,57.2,5.8,39.0,16.99,37.53,6.58,-19.7,17.0,0.0,16.99,47.67,10.68,-8.0,32.9,9.0,
1918,21.0,61700001153,0.0,12.0,8.09,55.0,301.0,1.0,760.2,18.0,1.0,102.7,33.8,1.0,33.8,60.4,5.4,18.0,6.58,45.48,12.33,-6.8,17.5,0.0,6.58,56.99,12.88,-1.6,34.5,16.0,
1919,32.0,61700001153,8.0,8.0,8.2,85.0,297.0,22.0,648.2,17.0,2.0,79.1,0.0,0.0,24.5,47.8,5.1,34.0,19.18,35.62,6.03,-11.7,18.4,0.0,19.18,47.12,12.05,-4.0,34.3,10.0,
1920,40.0,61700001153,7.0,15.0,8.44,53.0,257.0,12.0,632.0,14.0,3.0,107.6,29.7,1.0,29.7,55.9,5.1,24.0,6.03,52.05,10.41,-9.5,16.5,0.0,6.03,62.74,14.25,-6.6,29.7,13.0,
1921,28.0,61700001153,12.0,6.0,9.31,59.0,310.0,7.0,496.8,11.0,1.0,75.2,0.0,0.0,20.8,40.4,5.0,46.0,8.22,48.22,11.23,-11.5,18.7,0.0,8.22,68.77,25.48,-3.6,35.4,7.0,
1922,20.0,61700001153,31.0,6.0,8.06,79.0,245.0,14.0,777.5,23.0,6.0,221.0,68.6,2.0,42.5,54.4,5.6,23.0,17.53,35.62,6.85,-16.0,17.6,0.0,17.53,42.47,8.22,-7.1,35.0,6.0,
1923,17.0,61700001153,0.0,10.0,7.55,55.0,244.0,17.0,917.4,15.0,5.0,212.2,194.4,5.0,53.6,61.3,5.5,26.0,11.51,45.21,7.67,-18.5,19.8,0.0,11.51,45.75,10.96,-9.6,35.4,6.0,
1924,21.0,61700001153,0.0,6.0,7.74,87.0,232.0,18.0,836.0,25.0,2.0,160.7,74.0,2.0,44.4,65.5,6.3,19.0,9.32,40.27,7.4,-10.6,17.4,0.0,9.32,46.58,7.4,-3.9,30.9,0.0,
1925,18.0,61700001153,15.0,11.0,7.94,57.0,273.0,10.0,780.4,21.0,4.0,106.5,59.5,2.0,33.3,72.5,5.6,33.0,10.41,49.86,8.77,-17.2,19.0,0.0,10.41,55.07,13.7,-7.5,33.0,20.0,
1926,11.0,61700001153,0.0,13.0,7.35,42.0,268.0,11.0,939.6,24.0,7.0,237.8,123.4,4.0,36.7,86.8,6.0,21.0,10.68,56.16,11.51,-10.4,18.0,0.0,10.68,54.79,12.33,-5.8,31.4,6.0,
1927,15.0,61700001153,6.0,11.0,7.26,56.0,259.0,15.0,813.2,20.0,1.0,100.7,28.0,1.0,28.0,44.9,5.1,23.0,8.49,49.59,8.49,-14.1,17.7,0.0,8.49,48.22,7.95,-8.0,30.9,0.0,
1928,31.0,61700001153,0.0,11.0,8.11,55.0,282.0,11.0,856.7,24.0,7.0,272.2,39.2,1.0,39.2,87.5,6.1,15.0,9.59,45.48,6.85,-9.0,17.1,0.0,9.59,56.44,10.96,-2.7,32.4,6.0,
1929,20.0,61700001153,28.0,7.0,8.57,90.0,238.0,33.0,542.4,13.0,1.0,80.7,0.0,0.0,23.3,69.7,4.9,43.0,11.51,38.08,9.86,-20.1,19.0,0.0,11.51,50.14,14.79,-15.1,34.1,14.0,
1930,21.0,61700001153,0.0,13.0,7.92,53.0,254.0,2.0,794.9,26.0,3.0,140.4,26.5,1.0,26.5,71.5,5.7,27.0,6.03,52.6,9.86,-5.0,18.0,0.0,6.03,57.53,14.25,-0.5,34.5,13.0,
1931,12.0,61700001153,9.0,10.0,7.99,78.0,242.0,16.0,714.2,15.0,3.0,121.0,65.9,2.0,35.3,53.9,5.2,22.0,11.23,41.1,6.85,-11.5,18.5,0.0,11.23,47.4,7.67,-3.8,32.3,0.0,
1932,25.0,61700001153,6.0,10.0,7.85,78.0,304.0,6.0,783.0,23.0,7.0,265.3,129.6,4.0,38.0,72.9,6.6,40.0,6.3,47.4,11.78,-9.5,19.9,0.0,6.3,50.96,13.15,-4.2,36.7,11.0,
1933,20.0,61700001153,8.0,7.0,8.26,82.0,290.0,28.0,548.1,13.0,3.0,100.4,78.8,2.0,40.2,84.8,5.0,30.0,10.96,42.19,5.75,-14.7,17.5,0.0,10.96,51.78,12.33,-9.0,33.2,0.0,
1934,25.0,61700001153,0.0,7.0,8.57,38.0,253.0,2.0,603.7,14.0,3.0,122.2,26.8,1.0,26.8,54.7,5.3,41.0,3.56,56.44,9.59,-11.1,16.7,0.0,3.56,68.22,15.62,-1.7,31.2,7.0,
1935,20.0,61700001153,0.0,14.0,8.32,63.0,290.0,10.0,626.4,17.0,1.0,68.9,34.0,1.0,34.0,50.6,4.9,36.0,6.03,47.67,8.22,-10.3,18.7,0.0,6.03,57.53,12.88,-2.6,31.7,0.0,
1936,24.0,61700001153,8.0,12.0,7.51,58.0,319.0,5.0,878.4,25.0,6.0,256.1,220.8,6.0,58.3,81.2,6.5,20.0,11.23,49.32,7.67,-12.5,18.1,0.0,11.23,50.68,8.49,-1.2,30.0,12.0,
1937,28.0,61700001153,0.0,9.0,7.66,57.0,312.0,13.0,636.6,11.0,2.0,82.5,25.7,1.0,25.7,43.9,4.9,27.0,6.03,47.95,9.04,-8.9,19.5,0.0,6.03,50.14,11.78,-7.5,33.6,7.0,
1938,16.0,61700001153,7.0,10.0,8.03,56.0,336.0,15.0,753.1,19.0,4.0,209.6,83.2,3.0,29.8,61.0,6.1,29.0,8.22,53.97,10.68,-18.4,20.6,1.0,8.22,59.73,13.42,-11.5,33.6,21.0,
1939,25.0,61700001153,0.0,8.0,7.85,55.0,284.0,10.0,745.7,20.0,5.0,191.9,55.3,2.0,28.3,75.1,5.6,28.0,9.59,48.77,10.96,-10.5,19.0,0.0,9.59,53.7,10.96,-4.1,31.6,8.0,
1940,19.0,61700001153,27.0,7.0,8.04,91.0,220.0,47.0,828.1,25.0,5.0,209.6,95.6,3.0,36.1,83.8,6.5,10.0,21.1,37.81,5.48,-18.5,17.0,0.0,21.1,41.37,6.58,-12.6,28.7,0.0,
1941,23.0,61700001153,7.0,8.0,7.91,83.0,243.0,27.0,670.5,20.0,0.0,71.1,0.0,0.0,19.3,51.3,5.3,26.0,13.97,43.29,6.3,-15.9,19.3,0.0,13.97,45.21,9.32,-8.6,34.6,13.0,
1942,22.0,61700001153,19.0,10.0,8.14,90.0,236.0,42.0,575.8,11.0,2.0,109.5,0.0,0.0,21.2,46.2,4.5,22.0,12.6,37.26,5.48,-20.9,17.8,0.0,12.6,48.22,6.85,-13.0,31.3,0.0,
1943,19.0,61700001153,0.0,9.0,8.95,73.0,291.0,10.0,605.3,14.0,1.0,38.0,0.0,0.0,21.0,48.3,4.7,22.0,4.38,40.55,6.3,-11.7,17.9,0.0,4.38,59.18,13.7,-4.3,33.8,0.0,
1944,19.0,61700001153,6.0,7.0,7.61,60.0,220.0,8.0,786.4,18.0,4.0,161.5,63.1,1.0,38.3,48.2,5.6,32.0,7.95,48.22,9.59,-9.7,21.4,1.0,7.95,47.4,7.95,-3.3,36.2,7.0,
1945,-99.9,61700001153,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
1946,-99.9,61700001153,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
1947,16.0,61700001153,22.0,8.0,8.99,92.0,253.0,44.0,640.9,18.0,4.0,165.2,51.9,2.0,26.6,67.0,5.5,58.0,16.71,44.11,11.23,-15.1,20.2,1.0,16.71,55.62,18.63,-10.2,35.5,28.0,
1948,21.0,61700001153,7.0,9.0,8.18,56.0,272.0,11.0,690.6,16.0,5.0,177.8,60.5,2.0,31.6,83.7,5.2,22.0,7.4,50.96,12.05,-10.3,18.4,0.0,7.4,61.37,17.53,-6.0,32.0,28.0,
1949,18.0,61700001153,10.0,6.0,8.99,64.0,255.0,2.0,574.4,11.0,3.0,107.3,107.3,3.0,43.0,55.3,4.9,32.0,4.38,45.75,10.96,-9.7,17.2,0.0,4.38,64.66,15.34,-0.3,32.6,6.0,
1950,16.0,61700001153,0.0,8.0,7.81,62.0,251.0,14.0,694.2,14.0,3.0,120.5,82.7,2.0,48.0,72.5,5.2,23.0,6.03,48.77,7.67,-16.4,17.6,0.0,6.03,52.05,9.32,-8.0,31.1,0.0,
1951,36.0,61700001153,13.0,8.0,7.99,51.0,273.0,0.0,753.0,18.0,3.0,113.9,74.4,1.0,49.5,57.8,5.7,17.0,3.84,48.77,7.95,-7.1,18.0,0.0,3.84,60.55,6.85,1.1,30.2,0.0,
1952,18.0,61700001153,8.0,9.0,7.8,85.0,240.0,9.0,693.2,15.0,3.0,154.6,86.2,3.0,30.4,38.7,4.9,19.0,11.51,38.63,3.29,-6.7,20.0,0.0,11.51,40.82,8.22,-1.1,33.5,12.0,
1953,25.0,61700001153,0.0,7.0,7.94,63.0,300.0,13.0,552.1,16.0,3.0,192.8,63.5,2.0,35.4,47.7,5.4,25.0,5.21,47.67,12.05,-16.0,17.6,0.0,5.21,53.42,13.7,-4.8,31.9,6.0,
1954,33.0,61700001153,15.0,9.0,7.46,67.0,0.0,17.0,809.9,23.0,5.0,161.6,77.8,2.0,48.8,83.1,5.5,15.0,12.88,44.93,7.12,-15.4,16.4,0.0,12.88,45.48,8.49,-8.8,29.4,0.0,
1955,13.0,61700001153,14.0,6.0,7.91,96.0,208.0,19.0,708.7,16.0,5.0,191.5,157.4,4.0,44.1,77.3,5.7,20.0,14.79,40.0,5.75,-11.6,16.8,0.0,14.79,46.3,7.95,-3.2,29.5,0.0,
1956,14.0,61700001153,28.0,9.0,7.25,85.0,244.0,30.0,797.6,21.0,5.0,200.5,40.9,1.0,40.9,65.6,5.7,4.0,21.37,39.45,6.58,-22.4,16.8,0.0,21.37,38.9,5.48,-13.2,28.2,0.0,
1957,14.0,61700001153,6.0,8.0,7.61,45.0,318.0,6.0,807.3,19.0,4.0,205.9,93.9,3.0,32.1,57.9,6.1,18.0,7.95,49.32,12.88,-12.0,20.4,1.0,7.95,52.33,10.14,-4.8,33.3,0.0,
1958,18.0,61700001153,9.0,12.0,7.22,77.0,285.0,6.0,812.0,19.0,3.0,158.0,62.0,2.0,32.8,51.9,5.6,21.0,8.77,49.32,8.22,-10.9,17.8,0.0,8.77,47.67,7.4,-2.6,29.1,7.0,
1959,29.0,61700001153,7.0,6.0,9.59,66.0,254.0,7.0,378.1,6.0,1.0,21.8,0.0,0.0,21.8,31.5,4.3,50.0,2.74,44.11,8.49,-8.0,20.8,1.0,2.74,66.85,20.0,-2.6,35.1,21.0,
1960,21.0,61700001153,0.0,8.0,7.49,55.0,285.0,12.0,811.7,17.0,3.0,194.1,121.8,3.0,54.1,82.9,5.3,14.0,8.22,49.86,8.22,-14.7,17.4,0.0,8.22,50.14,10.14,-7.2,30.4,0.0,
1961,23.0,61700001153,0.0,9.0,7.62,49.0,306.0,13.0,882.6,26.0,5.0,155.8,51.3,2.0,26.0,71.4,6.0,21.0,10.41,55.48,14.06,-12.0,16.8,0.0,10.41,53.65,16.9,-6.0,32.2,14.0,
1962,21.0,61700001153,8.0,16.0,7.09,76.0,298.0,21.0,675.3,15.0,2.0,87.8,29.8,1.0,29.8,54.5,4.9,6.0,19.92,35.2,5.02,-14.9,16.7,0.0,19.92,35.36,5.3,-8.7,28.1,0.0,
1963,24.0,61700001153,30.0,12.0,7.99,96.0,271.0,57.0,584.6,14.0,3.0,95.2,58.1,2.0,30.6,64.5,5.2,12.0,18.53,37.46,4.8,-18.3,18.0,0.0,18.53,41.62,6.43,-10.4,33.3,0.0,
1964,20.0,61700001153,0.0,6.0,7.91,74.0,228.0,16.0,557.5,12.0,1.0,104.4,31.1,1.0,31.1,62.4,5.2,34.0,10.36,41.79,9.32,-9.4,18.5,0.0,10.36,48.33,11.02,-3.3,34.4,0.0,
1965,22.0,61700001153,0.0,21.0,7.22,70.0,245.0,15.0,920.7,27.0,3.0,173.6,40.7,1.0,40.7,82.9,5.9,6.0,13.53,40.23,3.95,-11.0,16.0,0.0,13.53,38.67,5.12,-2.0,27.7,0.0,
1966,15.0,61700001153,6.0,8.0,7.2,64.0,274.0,19.0,942.8,26.0,4.0,220.5,86.2,2.0,31.8,60.2,6.5,22.0,10.12,51.39,12.22,-11.4,19.0,0.0,10.12,46.44,12.58,-6.7,31.5,0.0,
1967,14.0,61700001153,0.0,7.0,7.35,36.0,293.0,8.0,819.6,21.0,3.0,175.7,27.9,1.0,27.9,62.2,5.5,20.0,4.7,56.36,9.91,-6.3,19.5,0.0,4.7,56.37,8.6,-2.8,30.8,0.0,
1968,25.0,61700001153,7.0,6.0,7.19,75.0,228.0,15.0,846.6,21.0,6.0,247.3,128.2,3.0,56.8,113.5,6.0,20.0,8.58,49.3,10.24,-18.0,17.7,0.0,8.58,45.96,8.46,-7.4,30.8,8.0,
1969,20.0,61700001153,6.0,9.0,7.4,92.0,303.0,22.0,667.4,17.0,2.0,97.2,0.0,0.0,23.3,49.9,5.1,30.0,15.3,47.11,11.9,-15.7,20.2,2.0,15.3,49.22,10.47,-6.4,32.9,0.0,
1970,16.0,61700001153,0.0,9.0,7.08,75.0,240.0,23.0,861.9,21.0,3.0,122.4,39.1,1.0,39.1,62.2,5.9,24.0,10.6,49.87,8.97,-12.1,17.6,0.0,10.6,42.21,6.12,-9.5,30.4,0.0,
1971,22.0,61700001153,0.0,14.0,7.72,50.0,301.0,15.0,576.0,15.0,3.0,122.4,26.8,1.0,26.8,56.4,5.4,24.0,8.6,52.74,10.45,-17.7,18.0,0.0,8.6,59.53,6.91,-7.2,31.0,0.0,
1972,22.0,61700001153,0.0,7.0,7.43,50.0,245.0,8.0,616.1,17.0,2.0,96.9,0.0,0.0,22.4,44.7,5.6,17.0,11.78,41.79,7.46,-12.3,19.3,0.0,11.78,45.25,8.12,-7.1,32.1,9.0,
1973,22.0,61700001153,0.0,8.0,7.52,49.0,250.0,3.0,605.0,12.0,1.0,76.2,27.3,1.0,27.3,42.8,4.8,36.0,6.93,51.07,7.75,-11.2,19.7,0.0,6.93,53.9,9.35,-4.9,32.1,0.0,
1974,33.0,61700001153,0.0,7.0,7.33,19.0,0.0,0.0,861.4,22.0,2.0,78.8,0.0,0.0,21.3,42.3,5.5,14.0,9.4,55.08,11.81,-3.0,18.2,0.0,9.4,55.18,14.22,1.2,30.9,11.0,
1975,21.0,61700001153,0.0,6.0,7.4,40.0,313.0,3.0,617.0,15.0,2.0,87.0,28.0,1.0,28.0,35.5,5.7,37.0,8.09,59.23,15.3,-7.7,20.6,2.0,8.09,62.12,12.24,-2.2,32.9,7.0,
1976,25.0,61700001153,0.0,7.0,7.96,63.0,318.0,10.0,580.7,12.0,3.0,100.6,25.1,1.0,25.1,48.0,5.4,46.0,8.04,49.82,11.98,-12.2,19.0,0.0,8.04,56.85,15.02,-5.1,34.7,6.0,
1977,18.0,61700001153,0.0,6.0,6.96,38.0,307.0,2.0,668.8,17.0,2.0,104.8,28.6,1.0,28.6,55.6,5.1,12.0,5.87,58.02,12.79,-5.2,16.0,0.0,5.87,53.25,9.47,-2.4,30.5,0.0,
1978,14.0,61700001153,7.0,10.0,6.82,61.0,276.0,19.0,812.7,21.0,5.0,247.0,132.4,3.0,58.6,71.0,6.4,16.0,15.23,48.09,10.72,-17.0,20.4,1.0,15.23,43.99,8.94,-10.4,31.4,6.0,
1979,14.0,61700001153,7.0,8.0,7.06,72.0,218.0,22.0,754.5,21.0,3.0,121.3,25.6,1.0,25.6,46.1,5.3,18.0,9.55,42.51,10.73,-17.1,18.5,0.0,9.55,40.59,9.08,-9.1,31.2,0.0,
1980,20.0,61700001153,6.0,11.0,7.15,62.0,222.0,15.0,687.9,18.0,3.0,142.4,0.0,0.0,24.4,42.4,5.3,17.0,10.68,50.95,9.52,-8.8,20.0,0.0,10.68,47.34,9.85,-5.1,29.6,6.0,
1981,23.0,61700001153,7.0,11.0,7.06,72.0,266.0,13.0,863.4,17.0,4.0,221.3,141.6,2.0,97.6,150.7,5.5,19.0,8.98,51.72,15.74,-12.6,18.8,0.0,8.98,48.34,10.6,-7.0,30.7,0.0,
1982,20.0,61700001153,0.0,7.0,7.72,52.0,259.0,9.0,638.3,15.0,3.0,87.7,26.9,1.0,26.9,39.1,5.3,37.0,3.94,58.4,13.54,-12.5,20.4,1.0,3.94,57.61,15.82,-6.1,31.5,6.0,
1983,26.0,61700001153,0.0,11.0,7.69,57.0,219.0,10.0,689.7,17.0,2.0,61.5,0.0,0.0,23.8,66.2,4.8,46.0,6.79,54.41,13.61,-7.7,19.2,0.0,6.79,55.62,16.6,-1.8,34.2,0.0,
1984,22.0,61700001153,0.0,8.0,7.0,50.0,255.0,3.0,866.9,26.0,9.0,341.1,120.7,3.0,50.0,68.2,6.8,15.0,13.66,47.8,6.18,-5.2,20.9,1.0,13.66,47.99,7.89,-2.1,32.0,0.0,
1985,23.0,61700001153,15.0,9.0,7.27,84.0,214.0,37.0,669.7,14.0,2.0,98.6,0.0,0.0,23.5,38.6,4.8,16.0,21.51,41.93,9.74,-23.4,17.2,0.0,21.51,43.37,7.24,-9.3,31.4,0.0,
1986,34.0,61700001153,16.0,7.0,7.63,69.0,263.0,30.0,824.4,26.0,5.0,186.6,27.2,1.0,27.2,68.8,6.5,30.0,14.5,47.19,8.08,-16.0,19.3,0.0,14.5,45.21,10.47,-8.2,34.0,0.0,
1987,14.0,61700001153,13.0,9.0,6.97,80.0,246.0,28.0,777.3,23.0,7.0,195.7,51.6,1.0,26.9,81.8,5.9,15.0,18.57,43.37,12.11,-17.4,18.9,0.0,18.57,39.22,7.92,-13.3,30.8,0.0,
1988,16.0,61700001153,0.0,9.0,7.04,37.0,0.0,0.0,792.8,16.0,3.0,199.0,55.6,2.0,28.1,55.5,5.6,15.0,4.77,60.89,13.8,-8.0,18.1,0.0,4.77,55.63,8.57,0.0,29.2,6.0,
1989,22.0,61700001153,0.0,7.0,8.44,49.0,284.0,1.0,593.0,13.0,2.0,112.9,0.0,0.0,23.1,51.9,5.2,31.0,5.38,54.11,13.44,-8.2,19.0,0.0,5.38,64.58,18.86,-0.4,31.0,9.0,
1990,22.0,61700001153,7.0,8.0,8.17,31.0,305.0,1.0,772.1,17.0,5.0,171.7,118.8,3.0,36.7,66.0,5.8,28.0,4.58,54.57,12.22,-4.1,17.6,0.0,4.58,59.64,19.61,-0.8,34.5,30.0,
1991,26.0,61700001153,9.0,7.0,8.11,65.0,329.0,14.0,629.7,18.0,4.0,155.0,54.2,1.0,29.3,57.9,6.2,25.0,9.04,45.48,10.41,-14.0,20.0,0.0,9.04,49.32,11.51,-5.5,33.0,0.0,
1876,16.0,LOCID000037,13.0,13.0,6.32,72.0,248.0,32.0,614.8,12.0,2.0,77.6,0.0,0.0,22.7,39.8,5.2,33.0,12.6,67.12,21.37,-17.5,20.5,1.0,12.6,51.51,7.67,-15.3,30.8,8.0,BERLIN
1877,22.0,LOCID000037,0.0,8.0,6.21,48.0,338.0,8.0,605.1,16.0,3.0,123.0,0.0,0.0,24.6,54.5,4.5,32.0,13.7,68.49,19.18,-8.3,20.0,0.0,13.7,51.78,9.86,-5.0,33.0,0.0,BERLIN
1878,14.0,LOCID000037,0.0,8.0,6.54,53.0,253.0,6.0,525.4,13.0,1.0,60.3,0.0,0.0,24.4,47.5,4.7,22.0,2.19,71.23,22.19,-8.3,19.3,0.0,2.19,59.18,5.75,-2.8,28.3,0.0,BERLIN
1879,23.0,LOCID000037,16.0,6.0,6.38,110.0,225.0,47.0,536.3,12.0,1.0,69.0,0.0,0.0,20.2,41.3,4.6,19.0,14.52,53.15,12.6,-18.8,19.2,0.0,14.52,36.44,3.84,-8.5,31.2,0.0,BERLIN
1880,22.0,LOCID000037,0.0,9.0,7.83,76.0,274.0,10.0,562.9,11.0,2.0,84.1,32.2,1.0,32.2,59.5,4.7,43.0,5.48,61.1,16.71,-12.4,19.0,0.0,5.48,60.82,13.15,-5.4,32.5,8.0,BERLIN
1881,26.0,LOCID000037,8.0,13.0,7.67,111.0,197.0,30.0,492.0,9.0,1.0,76.2,0.0,1.0,25.9,46.7,4.5,33.0,13.7,47.67,8.49,-19.0,22.3,4.0,13.7,47.95,7.67,-9.2,34.7,0.0,BERLIN
1882,19.0,LOCID000037,0.0,7.0,7.86,71.0,261.0,5.0,732.1,19.0,6.0,216.1,97.8,3.0,39.1,93.4,5.7,28.0,9.32,60.55,10.14,-10.4,21.0,1.0,9.32,59.73,10.96,-4.5,32.0,0.0,BERLIN
1883,22.0,LOCID000037,20.0,7.0,8.8,108.0,211.0,22.0,428.7,13.0,1.0,58.0,0.0,1.0,26.2,52.9,4.9,38.0,10.41,38.08,3.56,-14.4,18.0,0.0,10.41,50.41,7.4,-3.5,35.0,7.0,BERLIN
1884,18.0,LOCID000037,8.0,5.0,9.06,67.0,244.0,9.0,534.2,11.0,3.0,127.1,29.0,2.0,29.0,38.9,4.9,35.0,9.04,44.66,5.21,-12.0,18.0,0.0,9.04,57.53,15.34,-5.5,32.4,6.0,BERLIN
1885,14.0,LOCID000037,6.0,6.0,8.5,101.0,216.0,25.0,569.0,13.0,6.0,162.9,0.0,2.0,26.6,58.0,5.5,35.0,13.15,38.36,4.66,-14.0,17.4,0.0,13.15,42.47,10.14,-6.5,33.0,0.0,BERLIN
1886,27.0,LOCID000037,9.0,6.0,9.19,105.0,247.0,34.0,439.6,10.0,1.0,51.8,34.6,1.0,34.6,39.6,4.3,45.0,11.78,39.73,6.3,-14.5,17.8,0.0,11.78,51.23,12.05,-5.6,32.6,22.0,BERLIN
1887,19.0,LOCID000037,0.0,4.0,7.2,87.0,198.0,34.0,468.7,9.0,5.0,144.0,78.6,2.0,48.2,85.4,5.2,25.0,11.78,50.14,6.85,-14.6,21.5,2.0,11.78,42.19,5.48,-9.8,34.1,0.0,BERLIN
1888,18.0,LOCID000037,13.0,7.0,7.05,101.0,205.0,37.0,592.4,13.0,3.0,139.3,30.2,1.0,30.2,55.0,5.0,24.0,18.9,46.3,9.32,-13.2,18.5,0.0,18.9,40.27,6.03,-6.7,32.4,6.0,BERLIN
1889,34.0,LOCID000037,0.0,7.0,6.88,99.0,228.0,42.0,538.2,11.0,6.0,214.3,94.6,4.0,32.2,43.3,5.3,50.0,13.15,55.34,16.44,-15.8,21.5,3.0,13.15,43.01,8.22,-9.6,34.0,11.0,BERLIN
1890,24.0,LOCID000037,13.0,6.0,7.02,83.0,257.0,35.0,498.5,11.0,2.0,118.4,0.0,1.0,26.9,50.3,4.9,26.0,11.51,56.44,12.33,-16.5,19.1,0.0,11.51,50.68,6.58,-12.8,31.1,19.0,BERLIN
1891,28.0,LOCID000037,0.0,6.0,6.89,81.0,243.0,23.0,654.5,11.0,7.0,270.5,119.3,4.0,44.6,70.6,5.5,19.0,11.51,57.26,11.51,-18.5,20.0,0.0,11.51,47.4,6.3,-8.3,31.2,0.0,BERLIN
1892,26.0,LOCID000037,0.0,6.0,7.77,96.0,201.0,34.0,455.1,9.0,2.0,103.0,64.6,1.0,64.6,67.7,5.2,44.0,11.78,47.12,10.96,-15.0,20.9,2.0,11.78,44.93,10.14,-9.5,35.5,8.0,BERLIN
1893,41.0,LOCID000037,7.0,7.0,7.36,79.0,222.0,32.0,493.9,10.0,2.0,117.5,27.2,1.0,27.2,41.4,4.6,37.0,11.78,59.45,13.97,-23.1,20.0,0.0,11.78,52.05,9.32,-15.5,33.4,0.0,BERLIN
1894,32.0,LOCID000037,0.0,7.0,6.84,53.0,258.0,18.0,599.0,14.0,2.0,174.2,27.8,1.0,27.8,51.3,5.4,24.0,9.04,66.3,10.41,-17.9,20.2,1.0,9.04,53.97,6.85,-13.7,35.1,0.0,BERLIN
1895,19.0,LOCID000037,10.0,9.0,7.33,103.0,214.0,47.0,478.7,8.0,1.0,43.2,27.8,1.0,27.8,44.0,4.4,41.0,10.68,55.07,14.79,-15.4,20.2,1.0,10.68,44.11,11.23,-8.6,34.2,0.0,BERLIN
1896,16.0,LOCID000037,0.0,5.0,6.83,86.0,233.0,23.0,567.8,10.0,3.0,110.3,65.7,3.0,36.6,45.4,4.9,34.0,9.04,55.07,11.51,-12.1,20.2,1.0,9.04,41.64,9.04,-5.1,33.7,12.0,BERLIN
1897,34.0,LOCID000037,0.0,7.0,6.92,70.0,230.0,29.0,557.7,10.0,6.0,170.3,58.6,4.0,30.8,55.8,5.0,33.0,12.05,58.9,11.51,-14.1,19.3,0.0,12.05,46.58,5.75,-8.0,33.3,0.0,BERLIN
1898,20.0,LOCID000037,0.0,6.0,6.81,40.0,190.0,0.0,514.1,9.0,2.0,81.1,0.0,1.0,26.2,40.8,4.8,29.0,6.58,63.84,14.25,-6.7,20.5,1.0,6.58,54.79,9.59,0.1,32.9,0.0,BERLIN
1899,20.0,LOCID000037,13.0,7.0,7.08,61.0,297.0,21.0,523.3,15.0,3.0,110.2,37.4,1.0,37.4,56.0,4.6,33.0,9.86,61.92,15.62,-17.1,20.2,1.0,9.86,53.15,11.51,-11.6,30.3,15.0,BERLIN
1900,25.0,LOCID000037,0.0,8.0,7.16,69.0,237.0,17.0,489.9,9.0,1.0,41.6,0.0,1.0,26.5,32.0,4.8,37.0,7.67,60.55,10.96,-11.7,21.1,3.0,7.67,52.33,10.41,-9.0,34.9,0.0,BERLIN
1901,21.0,LOCID000037,6.0,7.0,7.24,92.0,237.0,33.0,494.6,11.0,1.0,40.6,0.0,0.0,21.2,38.1,4.6,47.0,11.51,57.26,15.34,-15.0,20.1,1.0,11.51,50.96,10.14,-10.7,31.5,6.0,BERLIN
1902,55.0,LOCID000037,22.0,6.0,7.1,88.0,241.0,28.0,606.3,12.0,3.0,189.4,99.7,2.0,67.4,83.0,5.6,24.0,18.63,41.64,8.77,-13.4,19.2,0.0,18.63,33.7,7.4,-8.5,32.5,9.0,BERLIN
1903,16.0,LOCID000037,0.0,5.0,7.12,55.0,312.0,17.0,511.1,13.0,0.0,52.3,0.0,0.0,19.3,39.2,4.6,30.0,7.12,61.1,15.34,-12.3,17.9,0.0,7.12,52.88,10.68,-5.4,33.1,12.0,BERLIN
